Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,InsertRecord,1654982857.338380,20756,0,0
1,ReadRecord,1654982857.359388,5368,0,0
5,DeleteRecord,1654982857.364771,15251,0,0
1,ReadRecord,1654982857.380036,5114,0,0
4,UpdateRecord,1654982857.385166,9908,0,0
2,InsertRecord,1654982857.395090,16121,0,0
3,ScanRecord,1654982857.411228,9848,0,0
2,InsertRecord,1654982857.421095,21441,0,0
1,ReadRecord,1654982857.442549,5508,0,0
4,UpdateRecord,1654982857.448072,15391,0,0
4,UpdateRecord,1654982857.463477,10268,0,0
1,ReadRecord,1654982857.473758,5465,0,0
3,ScanRecord,1654982857.479237,12838,0,0
2,InsertRecord,1654982857.492101,13072,0,0
1,ReadRecord,1654982857.505186,5371,0,0
5,DeleteRecord,1654982857.510572,4127,0,0
1,ReadRecord,1654982857.514712,4937,0,0
2,InsertRecord,1654982857.519663,16771,0,0
2,InsertRecord,1654982857.536447,20841,0,0
3,ScanRecord,1654982857.557303,8003,0,0
2,InsertRecord,1654982857.565321,12729,0,0
2,InsertRecord,1654982857.578063,20889,0,0
2,InsertRecord,1654982857.598965,20782,0,0
5,DeleteRecord,1654982857.619761,10479,0,0
2,InsertRecord,1654982857.630254,20835,0,0
1,ReadRecord,1654982857.651106,5204,0,0
1,ReadRecord,1654982857.656324,5078,0,0
4,UpdateRecord,1654982857.661416,9362,0,0
2,InsertRecord,1654982857.670792,32437,0,0
2,InsertRecord,1654982857.703243,20801,0,0
5,DeleteRecord,1654982857.724057,10431,0,0
1,ReadRecord,1654982857.734502,5302,0,0
2,InsertRecord,1654982857.739818,15482,0,0
5,DeleteRecord,1654982857.755314,10431,0,0
5,DeleteRecord,1654982857.765758,10419,0,0
2,InsertRecord,1654982857.776190,20826,0,0
3,ScanRecord,1654982857.797030,6880,0,0
5,DeleteRecord,1654982857.803924,24406,0,0
1,ReadRecord,1654982857.828343,5261,0,0
2,InsertRecord,1654982857.833618,15528,0,0
3,ScanRecord,1654982857.849160,6088,0,0
4,UpdateRecord,1654982857.855262,9022,0,0
5,DeleteRecord,1654982857.864297,4097,0,0
1,ReadRecord,1654982857.868408,4934,0,0
2,InsertRecord,1654982857.873355,17457,0,0
5,DeleteRecord,1654982857.890826,10393,0,0
4,UpdateRecord,1654982857.901233,20894,0,0
2,InsertRecord,1654982857.922140,20812,0,0
5,DeleteRecord,1654982857.942966,10360,0,0
1,ReadRecord,1654982857.953340,5147,0,0
1,ReadRecord,1654982857.958505,5111,0,0
1,ReadRecord,1654982857.963629,4939,0,0
1,ReadRecord,1654982857.968581,4971,0,0
5,DeleteRecord,1654982857.973566,3880,0,0
1,ReadRecord,1654982857.977474,4948,0,0
5,DeleteRecord,1654982857.982436,4106,0,0
2,InsertRecord,1654982857.986554,18955,0,0
4,UpdateRecord,1654982858.005523,20806,0,0
1,ReadRecord,1654982858.026342,5026,0,0
3,ScanRecord,1654982858.031382,28354,0,0
2,InsertRecord,1654982858.059765,18694,0,0
1,ReadRecord,1654982858.078474,5514,0,0
2,InsertRecord,1654982858.084002,15285,0,0
4,UpdateRecord,1654982858.099302,20894,0,0
1,ReadRecord,1654982858.120210,5094,0,0
2,InsertRecord,1654982858.125328,15656,0,0
3,ScanRecord,1654982858.140998,6368,0,0
5,DeleteRecord,1654982858.147381,14503,0,0
5,DeleteRecord,1654982858.161897,10457,0,0
1,ReadRecord,1654982858.172369,5078,0,0
4,UpdateRecord,1654982858.177460,15776,0,0
3,ScanRecord,1654982858.193250,6148,0,0
1,ReadRecord,1654982858.199411,4965,0,0
3,ScanRecord,1654982858.204390,6109,0,0
5,DeleteRecord,1654982858.210512,14072,0,0
2,InsertRecord,1654982858.224598,20794,0,0
5,DeleteRecord,1654982858.245405,10455,0,0
1,ReadRecord,1654982858.255874,5007,0,0
5,DeleteRecord,1654982858.260894,15853,0,0
3,ScanRecord,1654982858.276761,27815,0,0
4,UpdateRecord,1654982858.304605,13850,0,0
1,ReadRecord,1654982858.318468,5244,0,0
1,ReadRecord,1654982858.323726,4989,0,0
5,DeleteRecord,1654982858.328728,3977,0,0
5,DeleteRecord,1654982858.332719,6557,0,0
1,ReadRecord,1654982858.339289,4977,0,0
2,InsertRecord,1654982858.344280,15890,0,0
1,ReadRecord,1654982858.360185,5201,0,0
4,UpdateRecord,1654982858.365400,9212,0,0
3,ScanRecord,1654982858.374626,6349,0,0
5,DeleteRecord,1654982858.380989,10458,0,0
3,ScanRecord,1654982858.391461,5842,0,0
5,DeleteRecord,1654982858.397317,4077,0,0
2,InsertRecord,1654982858.401407,21286,0,0
4,UpdateRecord,1654982858.422706,9624,0,0
1,ReadRecord,1654982858.432344,5380,0,0
5,DeleteRecord,1654982858.437738,4410,0,0
4,UpdateRecord,1654982858.442161,10104,0,0
5,DeleteRecord,1654982858.452279,12093,0,0
5,DeleteRecord,1654982858.464386,10468,0,0
2,InsertRecord,1654982858.474867,20829,0,0
4,UpdateRecord,1654982858.495710,9121,0,0
5,DeleteRecord,1654982858.504845,3864,0,0
5,DeleteRecord,1654982858.508723,7816,0,0
5,DeleteRecord,1654982858.516552,10405,0,0
3,ScanRecord,1654982858.526971,52895,0,0
2,InsertRecord,1654982858.579896,19996,0,0
5,DeleteRecord,1654982858.599906,10404,0,0
4,UpdateRecord,1654982858.610323,20885,0,0
5,DeleteRecord,1654982858.631222,4166,0,0
5,DeleteRecord,1654982858.635402,6250,0,0
4,UpdateRecord,1654982858.641666,9095,0,0
4,UpdateRecord,1654982858.650775,11676,0,0
4,UpdateRecord,1654982858.662465,9009,0,0
1,ReadRecord,1654982858.671487,5162,0,0
2,InsertRecord,1654982858.676663,17133,0,0
3,ScanRecord,1654982858.693810,33755,0,0
2,InsertRecord,1654982858.727594,18297,0,0
1,ReadRecord,1654982858.745904,5573,0,0
4,UpdateRecord,1654982858.751492,9406,0,0
3,ScanRecord,1654982858.760912,5896,0,0
4,UpdateRecord,1654982858.766822,8877,0,0
3,ScanRecord,1654982858.775713,5941,0,0
2,InsertRecord,1654982858.781668,16375,0,0
2,InsertRecord,1654982858.798057,20825,0,0
4,UpdateRecord,1654982858.818897,20816,0,0
3,ScanRecord,1654982858.839727,6160,0,0
5,DeleteRecord,1654982858.845901,14715,0,0
2,InsertRecord,1654982858.860663,20755,0,0
3,ScanRecord,1654982858.881432,5840,0,0
4,UpdateRecord,1654982858.887286,25468,0,0
5,DeleteRecord,1654982858.912768,10418,0,0
1,ReadRecord,1654982858.923199,4841,0,0
5,DeleteRecord,1654982858.928054,16045,0,0
5,DeleteRecord,1654982858.944113,4117,0,0
5,DeleteRecord,1654982858.948244,6218,0,0
1,ReadRecord,1654982858.954482,5515,0,0
4,UpdateRecord,1654982858.960012,15325,0,0
3,ScanRecord,1654982858.975352,6272,0,0
3,ScanRecord,1654982858.981638,5959,0,0
1,ReadRecord,1654982858.987610,5054,0,0
2,InsertRecord,1654982858.992678,13949,0,0
2,InsertRecord,1654982859.006640,20846,0,0
1,ReadRecord,1654982859.027500,4919,0,0
4,UpdateRecord,1654982859.032433,15904,0,0
2,InsertRecord,1654982859.048352,20817,0,0
5,DeleteRecord,1654982859.069184,10404,0,0
3,ScanRecord,1654982859.079601,6341,0,0
5,DeleteRecord,1654982859.085956,4016,0,0
4,UpdateRecord,1654982859.089986,21001,0,0
5,DeleteRecord,1654982859.111001,4273,0,0
3,ScanRecord,1654982859.115288,37956,0,0
4,UpdateRecord,1654982859.153274,20263,0,0
5,DeleteRecord,1654982859.173551,10418,0,0
1,ReadRecord,1654982859.183983,5332,0,0
3,ScanRecord,1654982859.189329,11732,0,0
4,UpdateRecord,1654982859.201083,9846,0,0
4,UpdateRecord,1654982859.210943,14769,0,0
3,ScanRecord,1654982859.225726,8439,0,0
2,InsertRecord,1654982859.234181,12271,0,0
1,ReadRecord,1654982859.246466,5277,0,0
2,InsertRecord,1654982859.251758,15594,0,0
3,ScanRecord,1654982859.267366,6045,0,0
4,UpdateRecord,1654982859.273424,14823,0,0
3,ScanRecord,1654982859.288261,6343,0,0
2,InsertRecord,1654982859.294618,14474,0,0
4,UpdateRecord,1654982859.309106,20822,0,0
2,InsertRecord,1654982859.329942,20875,0,0
4,UpdateRecord,1654982859.350831,10338,0,0
2,InsertRecord,1654982859.361182,20894,0,0
4,UpdateRecord,1654982859.382089,20811,0,0
5,DeleteRecord,1654982859.402915,4270,0,0
5,DeleteRecord,1654982859.407198,16523,0,0
2,InsertRecord,1654982859.423734,20841,0,0
4,UpdateRecord,1654982859.444589,20922,0,0
3,ScanRecord,1654982859.465525,8157,0,0
5,DeleteRecord,1654982859.473698,23040,0,0
2,InsertRecord,1654982859.496752,20866,0,0
1,ReadRecord,1654982859.517632,5452,0,0
3,ScanRecord,1654982859.523097,5961,0,0
2,InsertRecord,1654982859.529071,19757,0,0
2,InsertRecord,1654982859.548845,20907,0,0
1,ReadRecord,1654982859.569789,5573,0,0
4,UpdateRecord,1654982859.575376,15222,0,0
3,ScanRecord,1654982859.590611,6961,0,0
3,ScanRecord,1654982859.597585,8800,0,0
2,InsertRecord,1654982859.606401,15427,0,0
4,UpdateRecord,1654982859.621843,10149,0,0
3,ScanRecord,1654982859.632005,22531,0,0
3,ScanRecord,1654982859.654564,7559,0,0
3,ScanRecord,1654982859.662137,6538,0,0
1,ReadRecord,1654982859.668718,5199,0,0
2,InsertRecord,1654982859.673931,20897,0,0
4,UpdateRecord,1654982859.694841,20818,0,0
2,InsertRecord,1654982859.715673,20865,0,0
2,InsertRecord,1654982859.736550,20776,0,0
3,ScanRecord,1654982859.757339,9740,0,0
1,ReadRecord,1654982859.767096,5592,0,0
1,ReadRecord,1654982859.772700,5201,0,0
2,InsertRecord,1654982859.777914,21079,0,0
2,InsertRecord,1654982859.799007,20822,0,0
2,InsertRecord,1654982859.819841,20773,0,0
4,UpdateRecord,1654982859.840626,10168,0,0
1,ReadRecord,1654982859.850807,5307,0,0
3,ScanRecord,1654982859.856127,6474,0,0
4,UpdateRecord,1654982859.862613,9765,0,0
2,InsertRecord,1654982859.872391,20396,0,0
5,DeleteRecord,1654982859.892800,10383,0,0
1,ReadRecord,1654982859.903194,5178,0,0
4,UpdateRecord,1654982859.908385,15642,0,0
4,UpdateRecord,1654982859.924040,8589,0,0
4,UpdateRecord,1654982859.932641,9697,0,0
2,InsertRecord,1654982859.942350,12876,0,0
3,ScanRecord,1654982859.955242,6983,0,0
2,InsertRecord,1654982859.962240,13811,0,0
3,ScanRecord,1654982859.976063,20052,0,0
4,UpdateRecord,1654982859.996141,21754,0,0
