Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,ReadRecord,1654983148.742103,1080,0,0
4,UpdateRecord,1654983148.743470,1184,0,0
5,DeleteRecord,1654983148.744667,1050,0,0
2,InsertRecord,1654983148.745729,6758,0,0
4,UpdateRecord,1654983148.752500,1214,0,0
1,ReadRecord,1654983148.753726,1006,0,0
2,InsertRecord,1654983148.754744,8128,0,0
5,DeleteRecord,1654983148.762884,10410,0,0
5,DeleteRecord,1654983148.773306,1119,0,0
2,InsertRecord,1654983148.774437,9346,0,0
4,UpdateRecord,1654983148.783796,1219,0,0
5,DeleteRecord,1654983148.785027,1058,0,0
3,ScanRecord,1654983148.786097,972,0,0
1,ReadRecord,1654983148.787082,1046,0,0
1,ReadRecord,1654983148.788140,1101,0,0
4,UpdateRecord,1654983148.789253,1148,0,0
2,InsertRecord,1654983148.790413,24647,0,0
5,DeleteRecord,1654983148.815072,1043,0,0
4,UpdateRecord,1654983148.816128,1156,0,0
2,InsertRecord,1654983148.817297,8147,0,0
5,DeleteRecord,1654983148.825456,1072,0,0
3,ScanRecord,1654983148.826540,1995,0,0
3,ScanRecord,1654983148.828548,1339,0,0
2,InsertRecord,1654983148.829897,5926,0,0
5,DeleteRecord,1654983148.835836,1109,0,0
5,DeleteRecord,1654983148.836958,1041,0,0
3,ScanRecord,1654983148.838012,1023,0,0
2,InsertRecord,1654983148.839047,140031,0,0
1,ReadRecord,1654983148.979090,1205,0,0
3,ScanRecord,1654983148.980307,1357,0,0
4,UpdateRecord,1654983148.981677,1233,0,0
5,DeleteRecord,1654983148.982922,1164,0,0
4,UpdateRecord,1654983148.984098,1233,0,0
1,ReadRecord,1654983148.985344,1169,0,0
1,ReadRecord,1654983148.986525,1133,0,0
5,DeleteRecord,1654983148.987670,25295,0,0
1,ReadRecord,1654983149.012978,1146,0,0
1,ReadRecord,1654983149.014136,1136,0,0
3,ScanRecord,1654983149.015284,988,0,0
1,ReadRecord,1654983149.016285,1076,0,0
5,DeleteRecord,1654983149.017373,1031,0,0
5,DeleteRecord,1654983149.018416,994,0,0
4,UpdateRecord,1654983149.019423,1057,0,0
2,InsertRecord,1654983149.020491,2885,0,0
4,UpdateRecord,1654983149.023389,10480,0,0
5,DeleteRecord,1654983149.033882,1115,0,0
4,UpdateRecord,1654983149.035010,1188,0,0
3,ScanRecord,1654983149.036211,3721,0,0
1,ReadRecord,1654983149.039944,1231,0,0
2,InsertRecord,1654983149.041188,3095,0,0
2,InsertRecord,1654983149.044295,10403,0,0
1,ReadRecord,1654983149.054711,1151,0,0
2,InsertRecord,1654983149.055875,9240,0,0
5,DeleteRecord,1654983149.065127,1130,0,0
4,UpdateRecord,1654983149.066270,1234,0,0
5,DeleteRecord,1654983149.067517,1117,0,0
5,DeleteRecord,1654983149.068647,1078,0,0
4,UpdateRecord,1654983149.069737,1121,0,0
3,ScanRecord,1654983149.070870,1121,0,0
4,UpdateRecord,1654983149.072004,1211,0,0
2,InsertRecord,1654983149.073226,12722,0,0
2,InsertRecord,1654983149.085961,10411,0,0
2,InsertRecord,1654983149.096391,10387,0,0
1,ReadRecord,1654983149.106790,1126,0,0
2,InsertRecord,1654983149.107929,9327,0,0
2,InsertRecord,1654983149.117273,10411,0,0
5,DeleteRecord,1654983149.127696,1116,0,0
1,ReadRecord,1654983149.128825,1130,0,0
2,InsertRecord,1654983149.129967,8122,0,0
3,ScanRecord,1654983149.138102,1069,0,0
4,UpdateRecord,1654983149.139184,1231,0,0
5,DeleteRecord,1654983149.140428,1159,0,0
2,InsertRecord,1654983149.141599,6916,0,0
4,UpdateRecord,1654983149.148527,10388,0,0
3,ScanRecord,1654983149.158927,1115,0,0
3,ScanRecord,1654983149.160055,1107,0,0
4,UpdateRecord,1654983149.161174,1187,0,0
2,InsertRecord,1654983149.162373,6979,0,0
4,UpdateRecord,1654983149.169364,1229,0,0
3,ScanRecord,1654983149.170605,1043,0,0
2,InsertRecord,1654983149.171660,8091,0,0
