Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
4,Delivery,1658964330.200333,45004308,0,0
2,Payment,1658964375.204889,2049484,0,0
2,Payment,1658964377.254409,2042471,0,0
2,Payment,1658964379.296912,2074398,0,0
2,Payment,1658964381.371341,2063584,0,0
1,NewOrder,1658964383.434954,37070203,0,0
2,Payment,1658964420.505191,1801247,0,0
2,Payment,1658964422.306469,2031554,0,0
1,NewOrder,1658964424.338054,24304184,0,0
1,NewOrder,1658964448.642271,13379370,0,0
2,Payment,1658964462.021674,1057939,0,0
1,NewOrder,1658964463.079645,39686851,0,0
1,NewOrder,1658964502.766529,39411957,0,0
1,NewOrder,1658964542.178518,18881646,0,0
1,NewOrder,1658964561.060197,23674490,0,0
2,Payment,1658964584.734727,2006214,0,0
1,NewOrder,1658964586.740973,13156585,0,0
1,NewOrder,1658964599.897591,39283854,0,0
2,Payment,1658964639.181476,1099096,0,0
1,NewOrder,1658964640.280603,16554334,0,0
1,NewOrder,1658964656.834970,23706184,0,0
2,Payment,1658964680.541187,1707859,0,0
1,NewOrder,1658964682.249080,31515390,0,0
1,NewOrder,1658964713.764502,16474195,0,0
2,Payment,1658964730.238730,1954505,0,0
2,Payment,1658964732.193267,1146371,0,0
2,Payment,1658964733.339670,1918447,0,0
2,Payment,1658964735.258151,1248180,0,0
1,NewOrder,1658964736.506365,26777360,0,0
4,Delivery,1658964763.283756,44644935,0,0
2,Payment,1658964807.928725,1981327,0,0
2,Payment,1658964809.910085,896437,0,0
1,NewOrder,1658964810.806556,31951368,0,0
1,NewOrder,1658964842.757988,15759377,0,0
1,NewOrder,1658964858.517418,21737552,0,0
2,Payment,1658964880.255001,1942750,0,0
1,NewOrder,1658964882.197782,35120965,0,0
1,NewOrder,1658964917.318786,31784955,0,0
2,Payment,1658964949.103785,2151485,0,0
1,NewOrder,1658964951.255372,18898820,0,0
2,Payment,1658964970.154223,2022195,0,0
1,NewOrder,1658964972.176450,31593572,0,0
1,NewOrder,1658965003.770054,13912468,0,0
2,Payment,1658965017.682555,2055901,0,0
5,StockLevel,1658965019.738489,4965227,0,0
1,NewOrder,1658965024.703770,13559270,0,0
2,Payment,1658965038.263070,1400940,0,0
1,NewOrder,1658965039.664042,31755771,0,0
1,NewOrder,1658965071.419845,39285687,0,0
2,Payment,1658965110.705564,1004920,0,0
4,Delivery,1658965111.710517,45170561,0,0
2,Payment,1658965156.881110,2004496,0,0
1,NewOrder,1658965158.885638,34381918,0,0
1,NewOrder,1658965193.267591,36450842,0,0
2,Payment,1658965229.718466,1317552,0,0
2,Payment,1658965231.036051,1188313,0,0
1,NewOrder,1658965232.224398,21429038,0,0
2,Payment,1658965253.653469,1965396,0,0
2,Payment,1658965255.618898,1938149,0,0
2,Payment,1658965257.557079,1970437,0,0
3,OrderStatus,1658965259.527550,3033747,0,0
1,NewOrder,1658965262.561327,31535546,0,0
2,Payment,1658965294.096904,1985998,0,0
1,NewOrder,1658965296.082936,40247319,0,0
2,Payment,1658965336.330287,1663173,0,0
2,Payment,1658965337.993501,1980656,0,0
1,NewOrder,1658965339.974191,16312826,0,0
1,NewOrder,1658965356.287048,19121417,0,0
2,Payment,1658965375.408498,1922103,0,0
4,Delivery,1658965377.330633,44950820,0,0
2,Payment,1658965422.281485,1984005,0,0
2,Payment,1658965424.265521,1981099,0,0
1,NewOrder,1658965426.246652,37560579,0,0
1,NewOrder,1658965463.807264,18715198,0,0
2,Payment,1658965482.522495,2026202,0,0
