Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
3,OrderStatus,1658877142.282124,501247,0,0
1,NewOrder,1658877142.783732,2039774,0,0
1,NewOrder,1658877144.823542,2386029,0,0
1,NewOrder,1658877147.209608,2052376,0,0
1,NewOrder,1658877149.262021,2751012,0,0
3,OrderStatus,1658877152.013068,353223,0,0
1,NewOrder,1658877152.366337,2272471,0,0
1,NewOrder,1658877154.638907,3251225,0,0
1,NewOrder,1658877157.890166,3188277,0,0
5,StockLevel,1658877161.078476,214456,0,0
3,OrderStatus,1658877161.292959,376131,0,0
3,OrderStatus,1658877161.669159,562083,0,0
2,Payment,1658877162.231271,601383,0,0
1,NewOrder,1658877162.832704,2423755,0,0
2,Payment,1658877165.256492,499884,0,0
3,OrderStatus,1658877165.756410,360400,0,0
5,StockLevel,1658877166.116838,259579,0,0
1,NewOrder,1658877166.376441,2047253,0,0
1,NewOrder,1658877168.423728,2823482,0,0
1,NewOrder,1658877171.247243,1309981,0,0
1,NewOrder,1658877172.557258,1842071,0,0
3,OrderStatus,1658877174.399365,280788,0,0
2,Payment,1658877174.680174,631067,0,0
1,NewOrder,1658877175.311274,2677008,0,0
2,Payment,1658877177.988318,521687,0,0
1,NewOrder,1658877178.510039,2666896,0,0
2,Payment,1658877181.176969,677296,0,0
4,Delivery,1658877181.854304,4647374,0,0
4,Delivery,1658877186.501713,4272323,0,0
2,Payment,1658877190.774070,729319,0,0
2,Payment,1658877191.503423,594426,0,0
2,Payment,1658877192.097883,427187,0,0
2,Payment,1658877192.525105,812715,0,0
2,Payment,1658877193.337854,850181,0,0
2,Payment,1658877194.188069,410653,0,0
2,Payment,1658877194.598757,572935,0,0
1,NewOrder,1658877195.171725,1395021,0,0
2,Payment,1658877196.566786,627704,0,0
2,Payment,1658877197.194531,394929,0,0
4,Delivery,1658877197.589495,4596843,0,0
1,NewOrder,1658877202.186496,1331173,0,0
1,NewOrder,1658877203.517705,2354486,0,0
