Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,InsertRecord,1654985922.441305,10258,0,0
3,ScanRecord,1654985922.452003,1584,0,0
5,DeleteRecord,1654985922.453600,833,0,0
3,ScanRecord,1654985922.454443,3323,0,0
4,UpdateRecord,1654985922.457779,951,0,0
1,ReadRecord,1654985922.458739,987,0,0
4,UpdateRecord,1654985922.459737,912,0,0
5,DeleteRecord,1654985922.460659,671,0,0
1,ReadRecord,1654985922.461340,848,0,0
5,DeleteRecord,1654985922.462198,778,0,0
1,ReadRecord,1654985922.462985,910,0,0
4,UpdateRecord,1654985922.463912,914,0,0
1,ReadRecord,1654985922.464835,860,0,0
1,ReadRecord,1654985922.465705,882,0,0
3,ScanRecord,1654985922.466597,493,0,0
2,InsertRecord,1654985922.467100,5264,0,0
4,UpdateRecord,1654985922.472377,958,0,0
3,ScanRecord,1654985922.473347,769,0,0
3,ScanRecord,1654985922.474129,2030,0,0
2,InsertRecord,1654985922.476171,27506,0,0
1,ReadRecord,1654985922.503689,851,0,0
4,UpdateRecord,1654985922.504552,856,0,0
4,UpdateRecord,1654985922.505420,843,0,0
1,ReadRecord,1654985922.506276,778,0,0
3,ScanRecord,1654985922.507067,761,0,0
4,UpdateRecord,1654985922.507841,873,0,0
4,UpdateRecord,1654985922.508724,814,0,0
5,DeleteRecord,1654985922.509549,678,0,0
1,ReadRecord,1654985922.510237,752,0,0
2,InsertRecord,1654985922.510999,3085,0,0
5,DeleteRecord,1654985922.514096,933,0,0
4,UpdateRecord,1654985922.515041,1062,0,0
5,DeleteRecord,1654985922.516115,982,0,0
1,ReadRecord,1654985922.517110,820,0,0
3,ScanRecord,1654985922.517943,738,0,0
4,UpdateRecord,1654985922.518694,860,0,0
3,ScanRecord,1654985922.519566,2423,0,0
5,DeleteRecord,1654985922.522001,952,0,0
5,DeleteRecord,1654985922.522975,11954,0,0
4,UpdateRecord,1654985922.534941,1074,0,0
3,ScanRecord,1654985922.536027,3383,0,0
2,InsertRecord,1654985922.539423,5910,0,0
1,ReadRecord,1654985922.545346,1025,0,0
3,ScanRecord,1654985922.546383,1518,0,0
2,InsertRecord,1654985922.547914,7836,0,0
1,ReadRecord,1654985922.555770,990,0,0
3,ScanRecord,1654985922.556772,742,0,0
5,DeleteRecord,1654985922.557527,675,0,0
3,ScanRecord,1654985922.558213,593,0,0
4,UpdateRecord,1654985922.558817,923,0,0
4,UpdateRecord,1654985922.559752,1004,0,0
5,DeleteRecord,1654985922.560768,798,0,0
5,DeleteRecord,1654985922.561579,671,0,0
1,ReadRecord,1654985922.562263,705,0,0
2,InsertRecord,1654985922.562981,3099,0,0
4,UpdateRecord,1654985922.566092,862,0,0
3,ScanRecord,1654985922.566966,772,0,0
4,UpdateRecord,1654985922.567751,864,0,0
2,InsertRecord,1654985922.568627,7961,0,0
5,DeleteRecord,1654985922.576601,950,0,0
2,InsertRecord,1654985922.577563,9454,0,0
4,UpdateRecord,1654985922.587030,1111,0,0
2,InsertRecord,1654985922.588161,9322,0,0
1,ReadRecord,1654985922.597495,914,0,0
2,InsertRecord,1654985922.598422,9478,0,0
2,InsertRecord,1654985922.607917,10392,0,0
1,ReadRecord,1654985922.618321,806,0,0
3,ScanRecord,1654985922.619160,836,0,0
4,UpdateRecord,1654985922.620009,860,0,0
2,InsertRecord,1654985922.620882,7838,0,0
4,UpdateRecord,1654985922.628732,1054,0,0
2,InsertRecord,1654985922.629798,9363,0,0
5,DeleteRecord,1654985922.639174,968,0,0
2,InsertRecord,1654985922.640154,9401,0,0
4,UpdateRecord,1654985922.649567,1048,0,0
1,ReadRecord,1654985922.650628,901,0,0
2,InsertRecord,1654985922.651542,8441,0,0
3,ScanRecord,1654985922.659995,955,0,0
2,InsertRecord,1654985922.660963,9490,0,0
5,DeleteRecord,1654985922.670465,956,0,0
5,DeleteRecord,1654985922.671434,985,0,0
4,UpdateRecord,1654985922.672431,860,0,0
4,UpdateRecord,1654985922.673304,930,0,0
5,DeleteRecord,1654985922.674247,741,0,0
4,UpdateRecord,1654985922.675000,764,0,0
2,InsertRecord,1654985922.675777,5097,0,0
4,UpdateRecord,1654985922.680887,1059,0,0
2,InsertRecord,1654985922.681958,30182,0,0
3,ScanRecord,1654985922.712153,874,0,0
4,UpdateRecord,1654985922.713040,930,0,0
3,ScanRecord,1654985922.713982,580,0,0
5,DeleteRecord,1654985922.714575,594,0,0
4,UpdateRecord,1654985922.715180,748,0,0
1,ReadRecord,1654985922.715940,716,0,0
3,ScanRecord,1654985922.716669,906,0,0
4,UpdateRecord,1654985922.717587,773,0,0
2,InsertRecord,1654985922.718373,4160,0,0
5,DeleteRecord,1654985922.722545,962,0,0
2,InsertRecord,1654985922.723520,9441,0,0
4,UpdateRecord,1654985922.732974,995,0,0
2,InsertRecord,1654985922.733982,9414,0,0
5,DeleteRecord,1654985922.743408,1012,0,0
5,DeleteRecord,1654985922.744433,1003,0,0
3,ScanRecord,1654985922.745450,878,0,0
1,ReadRecord,1654985922.746340,866,0,0
3,ScanRecord,1654985922.747218,2778,0,0
2,InsertRecord,1654985922.750008,3783,0,0
4,UpdateRecord,1654985922.753804,922,0,0
2,InsertRecord,1654985922.754738,9536,0,0
2,InsertRecord,1654985922.764286,10407,0,0
1,ReadRecord,1654985922.774713,992,0,0
1,ReadRecord,1654985922.775718,926,0,0
4,UpdateRecord,1654985922.776656,936,0,0
3,ScanRecord,1654985922.777605,728,0,0
2,InsertRecord,1654985922.778345,6739,0,0
1,ReadRecord,1654985922.785097,1004,0,0
4,UpdateRecord,1654985922.786114,9405,0,0
1,ReadRecord,1654985922.795539,876,0,0
3,ScanRecord,1654985922.796428,757,0,0
2,InsertRecord,1654985922.797206,8736,0,0
4,UpdateRecord,1654985922.805954,1063,0,0
5,DeleteRecord,1654985922.807030,1014,0,0
5,DeleteRecord,1654985922.808056,769,0,0
1,ReadRecord,1654985922.808838,836,0,0
4,UpdateRecord,1654985922.809687,863,0,0
4,UpdateRecord,1654985922.810561,824,0,0
5,DeleteRecord,1654985922.811397,773,0,0
4,UpdateRecord,1654985922.812182,4167,0,0
1,ReadRecord,1654985922.816387,1051,0,0
4,UpdateRecord,1654985922.817450,1025,0,0
4,UpdateRecord,1654985922.818488,683,0,0
4,UpdateRecord,1654985922.819181,1000,0,0
3,ScanRecord,1654985922.820201,868,0,0
5,DeleteRecord,1654985922.821081,687,0,0
5,DeleteRecord,1654985922.821781,728,0,0
2,InsertRecord,1654985922.822522,25094,0,0
5,DeleteRecord,1654985922.847629,1010,0,0
5,DeleteRecord,1654985922.848652,1004,0,0
2,InsertRecord,1654985922.849668,8432,0,0
4,UpdateRecord,1654985922.858112,1085,0,0
3,ScanRecord,1654985922.859210,786,0,0
2,InsertRecord,1654985922.860008,8504,0,0
4,UpdateRecord,1654985922.868525,1068,0,0
4,UpdateRecord,1654985922.869606,1031,0,0
1,ReadRecord,1654985922.870649,646,0,0
1,ReadRecord,1654985922.871308,980,0,0
2,InsertRecord,1654985922.872300,6556,0,0
4,UpdateRecord,1654985922.878869,1056,0,0
2,InsertRecord,1654985922.879937,9335,0,0
3,ScanRecord,1654985922.889285,966,0,0
5,DeleteRecord,1654985922.890264,916,0,0
3,ScanRecord,1654985922.891196,865,0,0
1,ReadRecord,1654985922.892074,954,0,0
5,DeleteRecord,1654985922.893048,677,0,0
4,UpdateRecord,1654985922.893735,785,0,0
1,ReadRecord,1654985922.894530,712,0,0
1,ReadRecord,1654985922.895255,775,0,0
4,UpdateRecord,1654985922.896042,829,0,0
1,ReadRecord,1654985922.896882,746,0,0
4,UpdateRecord,1654985922.897638,729,0,0
3,ScanRecord,1654985922.898377,1257,0,0
4,UpdateRecord,1654985922.899644,10536,0,0
3,ScanRecord,1654985922.910192,909,0,0
5,DeleteRecord,1654985922.911112,828,0,0
5,DeleteRecord,1654985922.911952,678,0,0
3,ScanRecord,1654985922.912642,737,0,0
5,DeleteRecord,1654985922.913392,733,0,0
3,ScanRecord,1654985922.914135,2834,0,0
3,ScanRecord,1654985922.916982,815,0,0
3,ScanRecord,1654985922.917810,803,0,0
5,DeleteRecord,1654985922.918625,12441,0,0
3,ScanRecord,1654985922.931078,854,0,0
5,DeleteRecord,1654985922.931943,697,0,0
3,ScanRecord,1654985922.932650,526,0,0
2,InsertRecord,1654985922.933186,69849,0,0
2,InsertRecord,1654985923.003048,21738,0,0
5,DeleteRecord,1654985923.024799,1095,0,0
5,DeleteRecord,1654985923.025906,920,0,0
5,DeleteRecord,1654985923.026837,772,0,0
1,ReadRecord,1654985923.027622,951,0,0
4,UpdateRecord,1654985923.028585,940,0,0
2,InsertRecord,1654985923.029538,5695,0,0
1,ReadRecord,1654985923.035246,1075,0,0
2,InsertRecord,1654985923.036334,9302,0,0
4,UpdateRecord,1654985923.045648,1136,0,0
3,ScanRecord,1654985923.046797,921,0,0
2,InsertRecord,1654985923.047731,8322,0,0
5,DeleteRecord,1654985923.056065,1062,0,0
1,ReadRecord,1654985923.057140,934,0,0
2,InsertRecord,1654985923.058087,8380,0,0
3,ScanRecord,1654985923.066498,946,0,0
2,InsertRecord,1654985923.067456,9444,0,0
2,InsertRecord,1654985923.076912,10411,0,0
1,ReadRecord,1654985923.087354,1104,0,0
5,DeleteRecord,1654985923.088470,889,0,0
3,ScanRecord,1654985923.089370,1682,0,0
2,InsertRecord,1654985923.091063,6665,0,0
3,ScanRecord,1654985923.097740,886,0,0
1,ReadRecord,1654985923.098637,722,0,0
1,ReadRecord,1654985923.099369,924,0,0
1,ReadRecord,1654985923.100303,833,0,0
4,UpdateRecord,1654985923.101147,948,0,0
3,ScanRecord,1654985923.102105,742,0,0
5,DeleteRecord,1654985923.102859,624,0,0
3,ScanRecord,1654985923.103495,733,0,0
5,DeleteRecord,1654985923.104240,763,0,0
4,UpdateRecord,1654985923.105014,825,0,0
3,ScanRecord,1654985923.105851,593,0,0
2,InsertRecord,1654985923.106455,12175,0,0
2,InsertRecord,1654985923.118641,10398,0,0
3,ScanRecord,1654985923.129051,803,0,0
5,DeleteRecord,1654985923.129874,805,0,0
5,DeleteRecord,1654985923.130690,825,0,0
1,ReadRecord,1654985923.131527,718,0,0
4,UpdateRecord,1654985923.132254,640,0,0
2,InsertRecord,1654985923.132905,6587,0,0
2,InsertRecord,1654985923.139505,10360,0,0
2,InsertRecord,1654985923.149876,10404,0,0
5,DeleteRecord,1654985923.160291,1067,0,0
1,ReadRecord,1654985923.161370,1035,0,0
4,UpdateRecord,1654985923.162416,755,0,0
2,InsertRecord,1654985923.163181,7511,0,0
2,InsertRecord,1654985923.170703,10407,0,0
4,UpdateRecord,1654985923.181121,1068,0,0
5,DeleteRecord,1654985923.182201,832,0,0
5,DeleteRecord,1654985923.183043,781,0,0
4,UpdateRecord,1654985923.183833,947,0,0
1,ReadRecord,1654985923.184789,665,0,0
3,ScanRecord,1654985923.185463,654,0,0
4,UpdateRecord,1654985923.186128,988,0,0
1,ReadRecord,1654985923.187127,1020,0,0
5,DeleteRecord,1654985923.188159,995,0,0
1,ReadRecord,1654985923.189165,759,0,0
5,DeleteRecord,1654985923.189936,777,0,0
2,InsertRecord,1654985923.190725,11301,0,0
3,ScanRecord,1654985923.202037,882,0,0
3,ScanRecord,1654985923.202930,873,0,0
2,InsertRecord,1654985923.203815,8622,0,0
2,InsertRecord,1654985923.212449,10410,0,0
1,ReadRecord,1654985923.222870,995,0,0
3,ScanRecord,1654985923.223877,3347,0,0
5,DeleteRecord,1654985923.227235,660,0,0
4,UpdateRecord,1654985923.227903,966,0,0
3,ScanRecord,1654985923.228880,3337,0,0
3,ScanRecord,1654985923.232229,628,0,0
1,ReadRecord,1654985923.232866,746,0,0
5,DeleteRecord,1654985923.233621,739,0,0
5,DeleteRecord,1654985923.234369,666,0,0
1,ReadRecord,1654985923.235044,666,0,0
4,UpdateRecord,1654985923.235719,1053,0,0
2,InsertRecord,1654985923.236806,6875,0,0
3,ScanRecord,1654985923.243693,968,0,0
4,UpdateRecord,1654985923.244673,9422,0,0
4,UpdateRecord,1654985923.254106,1008,0,0
2,InsertRecord,1654985923.255126,9401,0,0
2,InsertRecord,1654985923.264539,10397,0,0
2,InsertRecord,1654985923.275092,10291,0,0
5,DeleteRecord,1654985923.285398,954,0,0
4,UpdateRecord,1654985923.286359,858,0,0
4,UpdateRecord,1654985923.287233,1060,0,0
3,ScanRecord,1654985923.288301,774,0,0
3,ScanRecord,1654985923.289082,3309,0,0
4,UpdateRecord,1654985923.292398,610,0,0
2,InsertRecord,1654985923.293014,2808,0,0
4,UpdateRecord,1654985923.295829,934,0,0
5,DeleteRecord,1654985923.296769,807,0,0
1,ReadRecord,1654985923.297582,652,0,0
5,DeleteRecord,1654985923.298240,582,0,0
4,UpdateRecord,1654985923.298828,7434,0,0
3,ScanRecord,1654985923.306269,2324,0,0
4,UpdateRecord,1654985923.308600,791,0,0
2,InsertRecord,1654985923.309398,7242,0,0
4,UpdateRecord,1654985923.316648,843,0,0
5,DeleteRecord,1654985923.317498,728,0,0
5,DeleteRecord,1654985923.318233,632,0,0
4,UpdateRecord,1654985923.318873,764,0,0
4,UpdateRecord,1654985923.319645,741,0,0
4,UpdateRecord,1654985923.320393,792,0,0
3,ScanRecord,1654985923.321193,802,0,0
1,ReadRecord,1654985923.322002,703,0,0
3,ScanRecord,1654985923.322713,585,0,0
4,UpdateRecord,1654985923.323305,1047,0,0
2,InsertRecord,1654985923.324359,2648,0,0
1,ReadRecord,1654985923.327014,909,0,0
1,ReadRecord,1654985923.327930,857,0,0
2,InsertRecord,1654985923.328795,8697,0,0
4,UpdateRecord,1654985923.337499,1034,0,0
3,ScanRecord,1654985923.338540,1548,0,0
1,ReadRecord,1654985923.340096,998,0,0
4,UpdateRecord,1654985923.341101,1016,0,0
3,ScanRecord,1654985923.342124,934,0,0
5,DeleteRecord,1654985923.343065,25710,0,0
4,UpdateRecord,1654985923.368782,1088,0,0
4,UpdateRecord,1654985923.369877,934,0,0
3,ScanRecord,1654985923.370819,3119,0,0
5,DeleteRecord,1654985923.373946,569,0,0
4,UpdateRecord,1654985923.374520,884,0,0
1,ReadRecord,1654985923.375411,1014,0,0
5,DeleteRecord,1654985923.376433,882,0,0
2,InsertRecord,1654985923.377322,12258,0,0
2,InsertRecord,1654985923.389587,10470,0,0
3,ScanRecord,1654985923.400065,801,0,0
3,ScanRecord,1654985923.400872,764,0,0
4,UpdateRecord,1654985923.401644,971,0,0
3,ScanRecord,1654985923.402622,1108,0,0
1,ReadRecord,1654985923.403737,1028,0,0
3,ScanRecord,1654985923.404772,726,0,0
5,DeleteRecord,1654985923.405505,679,0,0
5,DeleteRecord,1654985923.406190,782,0,0
4,UpdateRecord,1654985923.406978,1006,0,0
2,InsertRecord,1654985923.407991,12912,0,0
5,DeleteRecord,1654985923.420910,801,0,0
3,ScanRecord,1654985923.421718,721,0,0
1,ReadRecord,1654985923.422446,756,0,0
5,DeleteRecord,1654985923.423209,812,0,0
4,UpdateRecord,1654985923.424028,916,0,0
1,ReadRecord,1654985923.424951,786,0,0
2,InsertRecord,1654985923.425744,5590,0,0
5,DeleteRecord,1654985923.431341,985,0,0
4,UpdateRecord,1654985923.432333,887,0,0
2,InsertRecord,1654985923.433227,8503,0,0
3,ScanRecord,1654985923.441737,1619,0,0
5,DeleteRecord,1654985923.443364,958,0,0
1,ReadRecord,1654985923.444329,809,0,0
4,UpdateRecord,1654985923.445145,745,0,0
2,InsertRecord,1654985923.445898,6252,0,0
3,ScanRecord,1654985923.452157,914,0,0
3,ScanRecord,1654985923.453079,756,0,0
4,UpdateRecord,1654985923.453842,834,0,0
1,ReadRecord,1654985923.454683,769,0,0
1,ReadRecord,1654985923.455460,771,0,0
2,InsertRecord,1654985923.456238,6319,0,0
4,UpdateRecord,1654985923.462565,1122,0,0
3,ScanRecord,1654985923.463693,1423,0,0
4,UpdateRecord,1654985923.465131,1056,0,0
2,InsertRecord,1654985923.466195,6830,0,0
3,ScanRecord,1654985923.473032,1135,0,0
2,InsertRecord,1654985923.474174,9284,0,0
2,InsertRecord,1654985923.483465,10389,0,0
