Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1658961962.131509,43313365,0,0
1,NewOrder,1658962005.445164,14680358,0,0
1,NewOrder,1658962020.125556,20558464,0,0
1,NewOrder,1658962040.684056,26693268,0,0
1,NewOrder,1658962067.377359,31800468,0,0
1,NewOrder,1658962099.177861,20735017,0,0
2,Payment,1658962119.912914,346474,0,0
5,StockLevel,1658962120.259424,4899771,0,0
2,Payment,1658962125.159230,1816503,0,0
2,Payment,1658962126.975778,638978,0,0
1,NewOrder,1658962127.614786,20764566,0,0
2,Payment,1658962148.379406,1345433,0,0
2,Payment,1658962149.724876,855163,0,0
1,NewOrder,1658962150.580086,14648354,0,0
2,Payment,1658962165.228476,1001245,0,0
1,NewOrder,1658962166.229757,32362221,0,0
1,NewOrder,1658962198.592012,17441881,0,0
1,NewOrder,1658962216.033963,29173398,0,0
2,Payment,1658962245.207396,1347080,0,0
3,OrderStatus,1658962246.554529,3606514,0,0
1,NewOrder,1658962250.161076,32422588,0,0
2,Payment,1658962282.583698,1345346,0,0
2,Payment,1658962283.929081,666136,0,0
2,Payment,1658962284.595253,512305,0,0
1,NewOrder,1658962285.107595,29224299,0,0
2,Payment,1658962314.331929,347766,0,0
2,Payment,1658962314.679733,1331135,0,0
1,NewOrder,1658962316.010904,23620455,0,0
1,NewOrder,1658962339.631394,40873511,0,0
1,NewOrder,1658962380.504942,31781138,0,0
1,NewOrder,1658962412.286115,37698804,0,0
1,NewOrder,1658962449.985032,40926882,0,0
1,NewOrder,1658962490.911948,14744648,0,0
2,Payment,1658962505.656630,905299,0,0
3,OrderStatus,1658962506.561965,3577980,0,0
1,NewOrder,1658962510.139969,34672116,0,0
2,Payment,1658962544.812124,1452309,0,0
1,NewOrder,1658962546.264466,14542449,0,0
1,NewOrder,1658962560.806948,20661697,0,0
2,Payment,1658962581.468688,1323699,0,0
3,OrderStatus,1658962582.792418,3541503,0,0
1,NewOrder,1658962586.333953,26331020,0,0
2,Payment,1658962612.665007,938905,0,0
2,Payment,1658962613.603967,1848692,0,0
2,Payment,1658962615.452727,718153,0,0
3,OrderStatus,1658962616.170916,3611477,0,0
2,Payment,1658962619.782424,491030,0,0
1,NewOrder,1658962620.273488,15190741,0,0
4,Delivery,1658962635.464263,33167781,0,0
1,NewOrder,1658962668.632088,20669800,0,0
2,Payment,1658962689.301922,1398174,0,0
1,NewOrder,1658962690.700130,35069824,0,0
2,Payment,1658962725.769988,1365594,0,0
2,Payment,1658962727.135617,1410111,0,0
1,NewOrder,1658962728.545763,43664156,0,0
5,StockLevel,1658962772.209953,4881985,0,0
1,NewOrder,1658962777.091971,29011663,0,0
2,Payment,1658962806.103719,346450,0,0
2,Payment,1658962806.450206,1333539,0,0
2,Payment,1658962807.783783,926806,0,0
1,NewOrder,1658962808.710625,32113739,0,0
1,NewOrder,1658962840.824398,17420764,0,0
4,Delivery,1658962858.245197,33113104,0,0
1,NewOrder,1658962891.358337,32362936,0,0
1,NewOrder,1658962923.721308,32509077,0,0
1,NewOrder,1658962956.230421,44689793,0,0
2,Payment,1658963000.920254,1691024,0,0
2,Payment,1658963002.611313,1310798,0,0
2,Payment,1658963003.922148,1365304,0,0
2,Payment,1658963005.287486,676797,0,0
1,NewOrder,1658963005.964319,29422632,0,0
1,NewOrder,1658963035.386985,20973743,0,0
2,Payment,1658963056.360763,1336382,0,0
1,NewOrder,1658963057.697184,21056169,0,0
2,Payment,1658963078.753410,1314156,0,0
1,NewOrder,1658963080.067776,29527091,0,0
1,NewOrder,1658963109.594902,32466507,0,0
