Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
3,ScanRecord,1654986093.121704,6408,0,0
4,UpdateRecord,1654986093.128355,9595,0,0
3,ScanRecord,1654986093.137964,48132,0,0
3,ScanRecord,1654986093.186126,25141,0,0
2,InsertRecord,1654986093.211289,15109,0,0
5,DeleteRecord,1654986093.226411,4624,0,0
3,ScanRecord,1654986093.231048,6622,0,0
2,InsertRecord,1654986093.237696,20032,0,0
4,UpdateRecord,1654986093.257742,9707,0,0
3,ScanRecord,1654986093.267464,6151,0,0
2,InsertRecord,1654986093.273629,15370,0,0
1,ReadRecord,1654986093.289018,5164,0,0
4,UpdateRecord,1654986093.294200,15663,0,0
2,InsertRecord,1654986093.309877,20804,0,0
2,InsertRecord,1654986093.330695,20831,0,0
3,ScanRecord,1654986093.351539,6199,0,0
4,UpdateRecord,1654986093.357761,9644,0,0
3,ScanRecord,1654986093.367418,21152,0,0
4,UpdateRecord,1654986093.388607,10826,0,0
2,InsertRecord,1654986093.399447,14563,0,0
4,UpdateRecord,1654986093.414025,9288,0,0
1,ReadRecord,1654986093.423330,5471,0,0
5,DeleteRecord,1654986093.428815,4337,0,0
3,ScanRecord,1654986093.433166,7716,0,0
3,ScanRecord,1654986093.440896,8325,0,0
3,ScanRecord,1654986093.449236,6094,0,0
3,ScanRecord,1654986093.455344,6218,0,0
5,DeleteRecord,1654986093.461575,14908,0,0
1,ReadRecord,1654986093.476501,5388,0,0
2,InsertRecord,1654986093.481906,15483,0,0
2,InsertRecord,1654986093.497403,20777,0,0
1,ReadRecord,1654986093.518193,5304,0,0
5,DeleteRecord,1654986093.523516,15497,0,0
4,UpdateRecord,1654986093.539027,9693,0,0
1,ReadRecord,1654986093.548735,5224,0,0
2,InsertRecord,1654986093.553973,16355,0,0
4,UpdateRecord,1654986093.570343,9433,0,0
5,DeleteRecord,1654986093.579793,4254,0,0
3,ScanRecord,1654986093.584060,9408,0,0
5,DeleteRecord,1654986093.593491,4652,0,0
4,UpdateRecord,1654986093.598156,9362,0,0
5,DeleteRecord,1654986093.607531,4108,0,0
2,InsertRecord,1654986093.611653,21104,0,0
4,UpdateRecord,1654986093.632771,9529,0,0
1,ReadRecord,1654986093.642313,5331,0,0
5,DeleteRecord,1654986093.647658,4396,0,0
2,InsertRecord,1654986093.652067,11866,0,0
3,ScanRecord,1654986093.663948,9449,0,0
2,InsertRecord,1654986093.673414,21819,0,0
3,ScanRecord,1654986093.695246,22147,0,0
1,ReadRecord,1654986093.717430,6650,0,0
3,ScanRecord,1654986093.724094,6585,0,0
3,ScanRecord,1654986093.730692,6465,0,0
3,ScanRecord,1654986093.737170,8431,0,0
4,UpdateRecord,1654986093.745626,10037,0,0
5,DeleteRecord,1654986093.755678,4382,0,0
5,DeleteRecord,1654986093.760074,8068,0,0
5,DeleteRecord,1654986093.768158,4332,0,0
3,ScanRecord,1654986093.772504,6370,0,0
2,InsertRecord,1654986093.778888,20589,0,0
4,UpdateRecord,1654986093.799491,9956,0,0
5,DeleteRecord,1654986093.809468,4434,0,0
3,ScanRecord,1654986093.813919,6604,0,0
2,InsertRecord,1654986093.820537,20528,0,0
3,ScanRecord,1654986093.841080,6732,0,0
4,UpdateRecord,1654986093.847837,9439,0,0
3,ScanRecord,1654986093.857289,6640,0,0
3,ScanRecord,1654986093.863947,6823,0,0
5,DeleteRecord,1654986093.870784,4335,0,0
4,UpdateRecord,1654986093.875133,10424,0,0
2,InsertRecord,1654986093.885570,18065,0,0
3,ScanRecord,1654986093.903649,6726,0,0
3,ScanRecord,1654986093.910391,6947,0,0
1,ReadRecord,1654986093.917352,5428,0,0
1,ReadRecord,1654986093.922797,5473,0,0
4,UpdateRecord,1654986093.928285,9650,0,0
2,InsertRecord,1654986093.937948,17736,0,0
5,DeleteRecord,1654986093.955696,4867,0,0
3,ScanRecord,1654986093.960577,8002,0,0
5,DeleteRecord,1654986093.968614,27609,0,0
5,DeleteRecord,1654986093.996238,4384,0,0
5,DeleteRecord,1654986094.000636,4449,0,0
3,ScanRecord,1654986094.005098,6740,0,0
1,ReadRecord,1654986094.011852,5440,0,0
2,InsertRecord,1654986094.017307,32218,0,0
2,InsertRecord,1654986094.049554,20786,0,0
2,InsertRecord,1654986094.070367,20788,0,0
5,DeleteRecord,1654986094.091170,3791,0,0
4,UpdateRecord,1654986094.094984,17033,0,0
4,UpdateRecord,1654986094.112034,8392,0,0
2,InsertRecord,1654986094.120441,64757,0,0
5,DeleteRecord,1654986094.185220,4807,0,0
4,UpdateRecord,1654986094.190057,10776,0,0
1,ReadRecord,1654986094.200846,5619,0,0
