Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
5,DeleteRecord,1655027399.676483,7142,0,0
1,ReadRecord,1655027399.683946,1068,0,0
5,DeleteRecord,1655027399.685027,1032,0,0
4,UpdateRecord,1655027399.686071,1117,0,0
5,DeleteRecord,1655027399.687200,6778,0,0
1,ReadRecord,1655027399.693991,1050,0,0
1,ReadRecord,1655027399.695053,1066,0,0
2,InsertRecord,1655027399.696132,8312,0,0
4,UpdateRecord,1655027399.704455,10431,0,0
2,InsertRecord,1655027399.714898,10375,0,0
4,UpdateRecord,1655027399.725285,10424,0,0
5,DeleteRecord,1655027399.735721,1047,0,0
4,UpdateRecord,1655027399.736780,9408,0,0
4,UpdateRecord,1655027399.746200,10428,0,0
2,InsertRecord,1655027399.756640,10381,0,0
4,UpdateRecord,1655027399.767032,10409,0,0
3,ScanRecord,1655027399.777453,1059,0,0
4,UpdateRecord,1655027399.778525,1110,0,0
5,DeleteRecord,1655027399.779646,8214,0,0
5,DeleteRecord,1655027399.787873,10394,0,0
2,InsertRecord,1655027399.798278,10404,0,0
1,ReadRecord,1655027399.808694,1077,0,0
5,DeleteRecord,1655027399.809783,9305,0,0
4,UpdateRecord,1655027399.819099,10415,0,0
2,InsertRecord,1655027399.829526,10414,0,0
3,ScanRecord,1655027399.839952,1168,0,0
4,UpdateRecord,1655027399.841132,1087,0,0
2,InsertRecord,1655027399.842232,8187,0,0
2,InsertRecord,1655027399.850431,10402,0,0
3,ScanRecord,1655027399.860845,1112,0,0
4,UpdateRecord,1655027399.861969,9276,0,0
2,InsertRecord,1655027399.871257,10414,0,0
4,UpdateRecord,1655027399.881687,10401,0,0
1,ReadRecord,1655027399.892100,1104,0,0
4,UpdateRecord,1655027399.893216,1033,0,0
3,ScanRecord,1655027399.894261,998,0,0
2,InsertRecord,1655027399.895270,7233,0,0
4,UpdateRecord,1655027399.902515,10405,0,0
5,DeleteRecord,1655027399.912932,10398,0,0
1,ReadRecord,1655027399.923342,1055,0,0
4,UpdateRecord,1655027399.924408,9403,0,0
5,DeleteRecord,1655027399.933823,994,0,0
1,ReadRecord,1655027399.934829,1026,0,0
5,DeleteRecord,1655027399.935867,8359,0,0
4,UpdateRecord,1655027399.944238,1078,0,0
5,DeleteRecord,1655027399.945328,9318,0,0
3,ScanRecord,1655027399.954657,1613,0,0
5,DeleteRecord,1655027399.956283,1607,0,0
4,UpdateRecord,1655027399.957902,1055,0,0
2,InsertRecord,1655027399.958969,6074,0,0
5,DeleteRecord,1655027399.965055,10433,0,0
5,DeleteRecord,1655027399.975500,1011,0,0
5,DeleteRecord,1655027399.976523,9361,0,0
3,ScanRecord,1655027399.985896,1436,0,0
5,DeleteRecord,1655027399.987345,8973,0,0
3,ScanRecord,1655027399.996330,996,0,0
3,ScanRecord,1655027399.997337,1074,0,0
2,InsertRecord,1655027399.998423,8314,0,0
4,UpdateRecord,1655027400.006749,1070,0,0
4,UpdateRecord,1655027400.007831,9322,0,0
2,InsertRecord,1655027400.017165,10394,0,0
4,UpdateRecord,1655027400.027571,10415,0,0
2,InsertRecord,1655027400.038004,10464,0,0
5,DeleteRecord,1655027400.048480,10411,0,0
2,InsertRecord,1655027400.058904,10393,0,0
4,UpdateRecord,1655027400.069313,1075,0,0
4,UpdateRecord,1655027400.070400,9325,0,0
4,UpdateRecord,1655027400.079737,1148,0,0
1,ReadRecord,1655027400.080897,1055,0,0
5,DeleteRecord,1655027400.081964,1022,0,0
2,InsertRecord,1655027400.082998,7129,0,0
5,DeleteRecord,1655027400.090138,1032,0,0
1,ReadRecord,1655027400.091182,1020,0,0
4,UpdateRecord,1655027400.092214,8338,0,0
4,UpdateRecord,1655027400.100564,1096,0,0
1,ReadRecord,1655027400.101673,1068,0,0
1,ReadRecord,1655027400.102752,1010,0,0
5,DeleteRecord,1655027400.103774,7205,0,0
2,InsertRecord,1655027400.110991,10390,0,0
3,ScanRecord,1655027400.121393,1152,0,0
4,UpdateRecord,1655027400.122557,9160,0,0
2,InsertRecord,1655027400.131733,10544,0,0
3,ScanRecord,1655027400.142289,1110,0,0
1,ReadRecord,1655027400.143411,1050,0,0
5,DeleteRecord,1655027400.144473,8233,0,0
2,InsertRecord,1655027400.152718,10405,0,0
2,InsertRecord,1655027400.163135,10406,0,0
3,ScanRecord,1655027400.173553,1074,0,0
3,ScanRecord,1655027400.174640,8642,0,0
5,DeleteRecord,1655027400.183294,1227,0,0
5,DeleteRecord,1655027400.184533,1018,0,0
2,InsertRecord,1655027400.185563,8792,0,0
1,ReadRecord,1655027400.194367,971,0,0
