Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1658870704.579657,521583,0,0
2,Payment,1658870705.101806,603468,0,0
2,Payment,1658870705.705310,584310,0,0
2,Payment,1658870706.289654,479296,0,0
1,NewOrder,1658870706.768984,3805584,0,0
1,NewOrder,1658870710.574602,1534526,0,0
1,NewOrder,1658870712.109162,3306793,0,0
4,Delivery,1658870715.415990,5523879,0,0
2,Payment,1658870720.939904,572908,0,0
2,Payment,1658870721.512847,593824,0,0
2,Payment,1658870722.106706,614833,0,0
2,Payment,1658870722.721597,656343,0,0
4,Delivery,1658870723.378027,6324348,0,0
1,NewOrder,1658870729.702408,1749312,0,0
1,NewOrder,1658870731.451753,2709980,0,0
2,Payment,1658870734.161779,927395,0,0
1,NewOrder,1658870735.089215,2562893,0,0
2,Payment,1658870737.652144,625463,0,0
2,Payment,1658870738.277641,604636,0,0
2,Payment,1658870738.882314,531707,0,0
1,NewOrder,1658870739.414053,2896388,0,0
2,Payment,1658870742.310495,490915,0,0
3,OrderStatus,1658870742.801443,303018,0,0
5,StockLevel,1658870743.104500,322459,0,0
5,StockLevel,1658870743.426987,305830,0,0
2,Payment,1658870743.732848,610352,0,0
2,Payment,1658870744.343231,781557,0,0
1,NewOrder,1658870745.124825,2843276,0,0
1,NewOrder,1658870747.968137,1533964,0,0
2,Payment,1658870749.502141,540905,0,0
2,Payment,1658870750.043087,437631,0,0
2,Payment,1658870750.480753,583432,0,0
1,NewOrder,1658870751.064218,2050992,0,0
1,NewOrder,1658870753.115250,2959848,0,0
1,NewOrder,1658870756.075134,2490121,0,0
2,Payment,1658870758.565305,470127,0,0
1,NewOrder,1658870759.035471,1832882,0,0
3,OrderStatus,1658870760.868400,423442,0,0
1,NewOrder,1658870761.291879,2139720,0,0
2,Payment,1658870763.431649,528119,0,0
2,Payment,1658870763.959816,452656,0,0
3,OrderStatus,1658870764.412504,276266,0,0
1,NewOrder,1658870764.688805,1170410,0,0
2,Payment,1658870765.859257,365983,0,0
2,Payment,1658870766.225273,672059,0,0
1,NewOrder,1658870766.897373,2672056,0,0
3,OrderStatus,1658870769.569461,368168,0,0
1,NewOrder,1658870769.937666,2330071,0,0
2,Payment,1658870772.267777,532380,0,0
1,NewOrder,1658870772.800190,2677361,0,0
2,Payment,1658870775.477587,563041,0,0
1,NewOrder,1658870776.040662,1958100,0,0
1,NewOrder,1658870777.998795,1635973,0,0
1,NewOrder,1658870779.634796,2271409,0,0
2,Payment,1658870781.906239,574470,0,0
2,Payment,1658870782.480745,468759,0,0
1,NewOrder,1658870782.949549,2260023,0,0
2,Payment,1658870785.209606,563987,0,0
2,Payment,1658870785.773630,479447,0,0
1,NewOrder,1658870786.253143,2134780,0,0
2,Payment,1658870788.388003,397117,0,0
1,NewOrder,1658870788.785159,1207425,0,0
1,NewOrder,1658870789.992631,3302849,0,0
1,NewOrder,1658870793.295541,1396249,0,0
2,Payment,1658870794.691833,491010,0,0
1,NewOrder,1658870795.182885,1853607,0,0
2,Payment,1658870797.036590,449129,0,0
2,Payment,1658870797.485767,614838,0,0
2,Payment,1658870798.100642,510535,0,0
2,Payment,1658870798.611213,406084,0,0
2,Payment,1658870799.017332,469057,0,0
1,NewOrder,1658870799.486432,2445728,0,0
2,Payment,1658870801.932195,451065,0,0
1,NewOrder,1658870802.383292,2583464,0,0
3,OrderStatus,1658870804.966801,264203,0,0
2,Payment,1658870805.231028,590794,0,0
2,Payment,1658870805.821857,520709,0,0
2,Payment,1658870806.342598,377953,0,0
1,NewOrder,1658870806.720588,2320549,0,0
5,StockLevel,1658870809.041182,247208,0,0
1,NewOrder,1658870809.288430,1127902,0,0
2,Payment,1658870810.416377,500620,0,0
5,StockLevel,1658870810.917035,177428,0,0
1,NewOrder,1658870811.094482,1301546,0,0
2,Payment,1658870812.396069,480141,0,0
2,Payment,1658870812.876253,584306,0,0
2,Payment,1658870813.460597,552123,0,0
1,NewOrder,1658870814.012756,1717588,0,0
5,StockLevel,1658870815.730387,195732,0,0
1,NewOrder,1658870815.926173,2492238,0,0
1,NewOrder,1658870818.418452,1594345,0,0
2,Payment,1658870820.012850,491158,0,0
1,NewOrder,1658870820.504043,2530356,0,0
5,StockLevel,1658870823.034572,313789,0,0
1,NewOrder,1658870823.348399,1457140,0,0
4,Delivery,1658870824.805584,4023851,0,0
2,Payment,1658870828.829473,500042,0,0
2,Payment,1658870829.329551,531570,0,0
1,NewOrder,1658870829.861158,1707232,0,0
1,NewOrder,1658870831.568434,2480097,0,0
2,Payment,1658870834.048570,564120,0,0
1,NewOrder,1658870834.612755,1228106,0,0
2,Payment,1658870835.840899,501616,0,0
2,Payment,1658870836.342550,406390,0,0
4,Delivery,1658870836.748979,4193213,0,0
2,Payment,1658870840.942224,479198,0,0
1,NewOrder,1658870841.421454,2141383,0,0
3,OrderStatus,1658870843.562888,303009,0,0
1,NewOrder,1658870843.865953,1624136,0,0
2,Payment,1658870845.490115,526328,0,0
5,StockLevel,1658870846.016477,218157,0,0
2,Payment,1658870846.234659,698517,0,0
1,NewOrder,1658870846.933212,2714388,0,0
3,OrderStatus,1658870849.647626,230185,0,0
1,NewOrder,1658870849.877833,1384455,0,0
1,NewOrder,1658870851.262315,2136521,0,0
2,Payment,1658870853.398860,713989,0,0
3,OrderStatus,1658870854.112877,254407,0,0
1,NewOrder,1658870854.367306,2178025,0,0
1,NewOrder,1658870856.545356,1584084,0,0
1,NewOrder,1658870858.129466,1906769,0,0
5,StockLevel,1658870860.036262,210360,0,0
2,Payment,1658870860.246635,794857,0,0
1,NewOrder,1658870861.041530,2043771,0,0
2,Payment,1658870863.085328,592548,0,0
4,Delivery,1658870863.677911,4628112,0,0
2,Payment,1658870868.306047,479303,0,0
2,Payment,1658870868.785376,562708,0,0
2,Payment,1658870869.348137,416596,0,0
1,NewOrder,1658870869.764766,2756321,0,0
1,NewOrder,1658870872.521122,1575411,0,0
1,NewOrder,1658870874.096564,2373486,0,0
2,Payment,1658870876.470084,432577,0,0
3,OrderStatus,1658870876.902690,360121,0,0
1,NewOrder,1658870877.262837,1446926,0,0
2,Payment,1658870878.709802,526289,0,0
2,Payment,1658870879.236122,521198,0,0
1,NewOrder,1658870879.757347,1829984,0,0
1,NewOrder,1658870881.587368,2269902,0,0
1,NewOrder,1658870883.857304,2115119,0,0
2,Payment,1658870885.972456,453567,0,0
2,Payment,1658870886.426050,353940,0,0
2,Payment,1658870886.780021,542149,0,0
2,Payment,1658870887.322195,479079,0,0
1,NewOrder,1658870887.801300,1463796,0,0
1,NewOrder,1658870889.265123,1718997,0,0
1,NewOrder,1658870890.984146,1322793,0,0
2,Payment,1658870892.306962,536968,0,0
2,Payment,1658870892.843956,510383,0,0
2,Payment,1658870893.354373,531331,0,0
1,NewOrder,1658870893.885729,1515677,0,0
1,NewOrder,1658870895.401431,1260535,0,0
1,NewOrder,1658870896.661992,1334182,0,0
1,NewOrder,1658870897.996200,2574302,0,0
2,Payment,1658870900.570529,420853,0,0
2,Payment,1658870900.991415,396143,0,0
2,Payment,1658870901.387675,402603,0,0
2,Payment,1658870901.790302,555651,0,0
2,Payment,1658870902.345976,543441,0,0
