Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,ReadRecord,1654985013.572812,1107,0,0
3,ScanRecord,1654985013.574284,1004,0,0
1,ReadRecord,1654985013.575301,877,0,0
2,InsertRecord,1654985013.576190,7015,0,0
3,ScanRecord,1654985013.583218,1059,0,0
1,ReadRecord,1654985013.584290,996,0,0
2,InsertRecord,1654985013.585298,8319,0,0
1,ReadRecord,1654985013.593630,982,0,0
3,ScanRecord,1654985013.594625,907,0,0
5,DeleteRecord,1654985013.595544,623,0,0
2,InsertRecord,1654985013.596180,7866,0,0
2,InsertRecord,1654985013.604059,10492,0,0
3,ScanRecord,1654985013.614563,1101,0,0
5,DeleteRecord,1654985013.615676,962,0,0
3,ScanRecord,1654985013.616650,1083,0,0
5,DeleteRecord,1654985013.617746,958,0,0
3,ScanRecord,1654985013.618716,755,0,0
1,ReadRecord,1654985013.619484,707,0,0
4,UpdateRecord,1654985013.620204,831,0,0
5,DeleteRecord,1654985013.621045,797,0,0
1,ReadRecord,1654985013.621852,847,0,0
5,DeleteRecord,1654985013.622712,856,0,0
2,InsertRecord,1654985013.623581,11742,0,0
2,InsertRecord,1654985013.635335,10430,0,0
4,UpdateRecord,1654985013.645778,1115,0,0
2,InsertRecord,1654985013.646905,9276,0,0
4,UpdateRecord,1654985013.656194,1108,0,0
3,ScanRecord,1654985013.657315,936,0,0
5,DeleteRecord,1654985013.658263,839,0,0
4,UpdateRecord,1654985013.659114,978,0,0
1,ReadRecord,1654985013.660105,832,0,0
4,UpdateRecord,1654985013.660949,1010,0,0
1,ReadRecord,1654985013.661971,897,0,0
1,ReadRecord,1654985013.662881,852,0,0
1,ReadRecord,1654985013.663744,865,0,0
1,ReadRecord,1654985013.664622,683,0,0
5,DeleteRecord,1654985013.665316,653,0,0
2,InsertRecord,1654985013.665981,11030,0,0
5,DeleteRecord,1654985013.677024,1028,0,0
5,DeleteRecord,1654985013.678064,977,0,0
5,DeleteRecord,1654985013.679054,949,0,0
1,ReadRecord,1654985013.680015,818,0,0
2,InsertRecord,1654985013.680845,6584,0,0
1,ReadRecord,1654985013.687442,1005,0,0
5,DeleteRecord,1654985013.688459,980,0,0
3,ScanRecord,1654985013.689452,768,0,0
5,DeleteRecord,1654985013.690232,644,0,0
3,ScanRecord,1654985013.690889,653,0,0
2,InsertRecord,1654985013.691554,6293,0,0
1,ReadRecord,1654985013.697859,999,0,0
3,ScanRecord,1654985013.698870,835,0,0
1,ReadRecord,1654985013.699717,626,0,0
3,ScanRecord,1654985013.700356,609,0,0
5,DeleteRecord,1654985013.700975,964,0,0
4,UpdateRecord,1654985013.701949,1029,0,0
4,UpdateRecord,1654985013.702989,741,0,0
3,ScanRecord,1654985013.703740,1963,0,0
1,ReadRecord,1654985013.705714,741,0,0
3,ScanRecord,1654985013.706465,731,0,0
5,DeleteRecord,1654985013.707206,710,0,0
3,ScanRecord,1654985013.707926,699,0,0
5,DeleteRecord,1654985013.708635,907,0,0
2,InsertRecord,1654985013.709560,9186,0,0
1,ReadRecord,1654985013.718758,1055,0,0
2,InsertRecord,1654985013.719826,9359,0,0
5,DeleteRecord,1654985013.729202,1053,0,0
5,DeleteRecord,1654985013.730268,1036,0,0
1,ReadRecord,1654985013.731316,831,0,0
4,UpdateRecord,1654985013.732159,7413,0,0
1,ReadRecord,1654985013.739584,979,0,0
4,UpdateRecord,1654985013.740576,1013,0,0
5,DeleteRecord,1654985013.741601,863,0,0
2,InsertRecord,1654985013.742477,7526,0,0
5,DeleteRecord,1654985013.750016,1058,0,0
1,ReadRecord,1654985013.751087,993,0,0
4,UpdateRecord,1654985013.752092,848,0,0
2,InsertRecord,1654985013.752952,7405,0,0
3,ScanRecord,1654985013.760369,1152,0,0
3,ScanRecord,1654985013.761534,3742,0,0
1,ReadRecord,1654985013.765288,805,0,0
4,UpdateRecord,1654985013.766102,884,0,0
