Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1658955638.061750,688369,0,0
2,Payment,1658955638.750513,1345144,0,0
1,NewOrder,1658955640.095696,19773732,0,0
4,Delivery,1658955659.869541,31822048,0,0
1,NewOrder,1658955691.691629,19848334,0,0
1,NewOrder,1658955711.539996,25507928,0,0
1,NewOrder,1658955737.047957,42719693,0,0
1,NewOrder,1658955779.767684,19902480,0,0
1,NewOrder,1658955799.670197,37246850,0,0
2,Payment,1658955836.917085,2229740,0,0
1,NewOrder,1658955839.146861,39598001,0,0
2,Payment,1658955878.744900,1397520,0,0
1,NewOrder,1658955880.142458,28910903,0,0
4,Delivery,1658955909.053398,31809308,0,0
1,NewOrder,1658955940.862747,42390393,0,0
2,Payment,1658955983.253177,772217,0,0
1,NewOrder,1658955984.025432,25475104,0,0
1,NewOrder,1658956009.500573,22912466,0,0
2,Payment,1658956032.413078,834745,0,0
5,StockLevel,1658956033.247862,4672720,0,0
5,StockLevel,1658956037.920622,4620713,0,0
2,Payment,1658956042.541376,584279,0,0
1,NewOrder,1658956043.125693,42667570,0,0
2,Payment,1658956085.793301,1011436,0,0
2,Payment,1658956086.804791,1668921,0,0
2,Payment,1658956088.473774,1352987,0,0
2,Payment,1658956089.826798,844385,0,0
1,NewOrder,1658956090.671220,39395825,0,0
1,NewOrder,1658956130.067092,28443871,0,0
1,NewOrder,1658956158.511026,28008805,0,0
1,NewOrder,1658956186.519869,31269981,0,0
2,Payment,1658956217.789888,521082,0,0
1,NewOrder,1658956218.311007,19942550,0,0
2,Payment,1658956238.253595,1386758,0,0
1,NewOrder,1658956239.640390,25547962,0,0
2,Payment,1658956265.188389,1397195,0,0
1,NewOrder,1658956266.586228,19899695,0,0
2,Payment,1658956286.485955,949053,0,0
2,Payment,1658956287.435048,1354608,0,0
1,NewOrder,1658956288.789687,14730524,0,0
1,NewOrder,1658956303.520245,23123617,0,0
2,Payment,1658956326.643916,439700,0,0
1,NewOrder,1658956327.083648,42281866,0,0
1,NewOrder,1658956369.365546,31049940,0,0
2,Payment,1658956400.415519,1492391,0,0
1,NewOrder,1658956401.907941,34185372,0,0
1,NewOrder,1658956436.093345,22797442,0,0
2,Payment,1658956458.890820,1323720,0,0
2,Payment,1658956460.214572,1324283,0,0
2,Payment,1658956461.538887,593522,0,0
2,Payment,1658956462.132442,1332586,0,0
1,NewOrder,1658956463.465066,33667061,0,0
4,Delivery,1658956497.132161,31948881,0,0
1,NewOrder,1658956529.081078,19825652,0,0
2,Payment,1658956548.906761,2106634,0,0
1,NewOrder,1658956551.013435,39926449,0,0
4,Delivery,1658956590.939917,31911359,0,0
1,NewOrder,1658956622.851317,23498832,0,0
1,NewOrder,1658956646.350190,43003764,0,0
2,Payment,1658956689.353996,1303867,0,0
1,NewOrder,1658956690.657904,37403478,0,0
2,Payment,1658956728.061424,1691976,0,0
1,NewOrder,1658956729.753440,22753230,0,0
1,NewOrder,1658956752.506701,34384283,0,0
2,Payment,1658956786.891016,1208310,0,0
