Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
3,OrderStatus,1658876699.238037,40264,0,0
1,NewOrder,1658876699.278644,493658,0,0
1,NewOrder,1658876699.772338,257341,0,0
3,OrderStatus,1658876700.029713,37506,0,0
1,NewOrder,1658876700.067242,525360,0,0
1,NewOrder,1658876700.592636,480739,0,0
2,Payment,1658876701.073410,123979,0,0
2,Payment,1658876701.197424,113347,0,0
1,NewOrder,1658876701.310807,428543,0,0
2,Payment,1658876701.739387,106764,0,0
1,NewOrder,1658876701.846186,257395,0,0
5,StockLevel,1658876702.103617,31686,0,0
2,Payment,1658876702.135330,93670,0,0
1,NewOrder,1658876702.229035,228787,0,0
1,NewOrder,1658876702.457858,385464,0,0
1,NewOrder,1658876702.843367,427162,0,0
1,NewOrder,1658876703.270566,281227,0,0
2,Payment,1658876703.551829,104846,0,0
2,Payment,1658876703.656710,93510,0,0
2,Payment,1658876703.750256,125028,0,0
1,NewOrder,1658876703.875320,312322,0,0
2,Payment,1658876704.187678,135651,0,0
2,Payment,1658876704.323366,94609,0,0
2,Payment,1658876704.418012,116444,0,0
1,NewOrder,1658876704.534492,237566,0,0
2,Payment,1658876704.772094,109684,0,0
2,Payment,1658876704.881814,98535,0,0
2,Payment,1658876704.980385,120201,0,0
1,NewOrder,1658876705.100621,233925,0,0
4,Delivery,1658876705.334582,750873,0,0
2,Payment,1658876706.085490,114568,0,0
2,Payment,1658876706.200094,129232,0,0
2,Payment,1658876706.329362,99714,0,0
2,Payment,1658876706.429112,104121,0,0
3,OrderStatus,1658876706.533266,37324,0,0
2,Payment,1658876706.570614,108720,0,0
1,NewOrder,1658876706.679369,478988,0,0
3,OrderStatus,1658876707.158392,36997,0,0
4,Delivery,1658876707.195425,766452,0,0
1,NewOrder,1658876707.961911,342693,0,0
1,NewOrder,1658876708.304640,469055,0,0
2,Payment,1658876708.773731,115051,0,0
1,NewOrder,1658876708.888818,290129,0,0
1,NewOrder,1658876709.178983,240946,0,0
1,NewOrder,1658876709.419966,437769,0,0
2,Payment,1658876709.857781,93789,0,0
2,Payment,1658876709.951607,125225,0,0
3,OrderStatus,1658876710.076867,36904,0,0
1,NewOrder,1658876710.113797,400343,0,0
2,Payment,1658876710.514176,105310,0,0
2,Payment,1658876710.619523,103224,0,0
3,OrderStatus,1658876710.722783,36998,0,0
2,Payment,1658876710.759806,98493,0,0
1,NewOrder,1658876710.858335,354152,0,0
1,NewOrder,1658876711.212531,385410,0,0
1,NewOrder,1658876711.597978,448120,0,0
2,Payment,1658876712.046135,94234,0,0
1,NewOrder,1658876712.140403,282359,0,0
2,Payment,1658876712.422807,92576,0,0
2,Payment,1658876712.515420,93889,0,0
2,Payment,1658876712.609345,114484,0,0
2,Payment,1658876712.723865,93614,0,0
2,Payment,1658876712.817527,125027,0,0
3,OrderStatus,1658876712.942591,36303,0,0
4,Delivery,1658876712.978917,793902,0,0
1,NewOrder,1658876713.772855,243297,0,0
2,Payment,1658876714.016188,93922,0,0
1,NewOrder,1658876714.110146,354243,0,0
2,Payment,1658876714.464427,105570,0,0
3,OrderStatus,1658876714.570033,36466,0,0
3,OrderStatus,1658876714.606523,36031,0,0
2,Payment,1658876714.642577,103235,0,0
1,NewOrder,1658876714.745848,303358,0,0
2,Payment,1658876715.049242,103119,0,0
2,Payment,1658876715.152396,93795,0,0
2,Payment,1658876715.246234,93540,0,0
1,NewOrder,1658876715.339821,312555,0,0
2,Payment,1658876715.652412,118896,0,0
1,NewOrder,1658876715.771344,235167,0,0
1,NewOrder,1658876716.006547,302200,0,0
1,NewOrder,1658876716.308782,312464,0,0
1,NewOrder,1658876716.621283,427188,0,0
2,Payment,1658876717.048508,104403,0,0
2,Payment,1658876717.152945,104148,0,0
1,NewOrder,1658876717.257129,343641,0,0
2,Payment,1658876717.600807,104235,0,0
4,Delivery,1658876717.705085,750841,0,0
1,NewOrder,1658876718.455960,280936,0,0
2,Payment,1658876718.736933,94139,0,0
2,Payment,1658876718.831116,104109,0,0
2,Payment,1658876718.935262,93616,0,0
2,Payment,1658876719.028913,104191,0,0
3,OrderStatus,1658876719.133148,35992,0,0
3,OrderStatus,1658876719.169164,33862,0,0
4,Delivery,1658876719.203050,743466,0,0
2,Payment,1658876719.946551,103982,0,0
2,Payment,1658876720.050709,131123,0,0
1,NewOrder,1658876720.181861,349335,0,0
2,Payment,1658876720.531236,92436,0,0
4,Delivery,1658876720.623702,739947,0,0
1,NewOrder,1658876721.363677,291517,0,0
1,NewOrder,1658876721.655229,270912,0,0
2,Payment,1658876721.926173,125150,0,0
1,NewOrder,1658876722.051353,249834,0,0
1,NewOrder,1658876722.301217,467954,0,0
2,Payment,1658876722.769202,115261,0,0
2,Payment,1658876722.884494,94434,0,0
1,NewOrder,1658876722.978957,343484,0,0
1,NewOrder,1658876723.322471,323021,0,0
1,NewOrder,1658876723.645524,406404,0,0
2,Payment,1658876724.051959,125250,0,0
1,NewOrder,1658876724.177238,260047,0,0
2,Payment,1658876724.437316,93900,0,0
2,Payment,1658876724.531259,114860,0,0
1,NewOrder,1658876724.646149,458215,0,0
2,Payment,1658876725.104395,125422,0,0
3,OrderStatus,1658876725.229847,37381,0,0
3,OrderStatus,1658876725.267249,36577,0,0
3,OrderStatus,1658876725.303845,36445,0,0
2,Payment,1658876725.340310,97679,0,0
1,NewOrder,1658876725.438019,416392,0,0
2,Payment,1658876725.854442,101248,0,0
1,NewOrder,1658876725.955720,524370,0,0
2,Payment,1658876726.480121,93663,0,0
1,NewOrder,1658876726.573822,364472,0,0
1,NewOrder,1658876726.938325,479589,0,0
2,Payment,1658876727.417944,125383,0,0
1,NewOrder,1658876727.543356,364765,0,0
1,NewOrder,1658876727.908183,479742,0,0
1,NewOrder,1658876728.387969,437415,0,0
3,OrderStatus,1658876728.825422,37675,0,0
2,Payment,1658876728.863118,108370,0,0
1,NewOrder,1658876728.971525,291526,0,0
2,Payment,1658876729.263082,125378,0,0
1,NewOrder,1658876729.388491,498194,0,0
2,Payment,1658876729.886716,126964,0,0
1,NewOrder,1658876730.013711,499555,0,0
2,Payment,1658876730.513298,126729,0,0
2,Payment,1658876730.640055,102836,0,0
3,OrderStatus,1658876730.742923,36406,0,0
2,Payment,1658876730.779350,98981,0,0
2,Payment,1658876730.878369,114576,0,0
2,Payment,1658876730.992976,104100,0,0
1,NewOrder,1658876731.097105,239257,0,0
1,NewOrder,1658876731.336393,375353,0,0
5,StockLevel,1658876731.711777,31085,0,0
4,Delivery,1658876731.742885,740239,0,0
1,NewOrder,1658876732.483165,218318,0,0
1,NewOrder,1658876732.701514,438885,0,0
2,Payment,1658876733.140429,103520,0,0
1,NewOrder,1658876733.243980,387692,0,0
1,NewOrder,1658876733.631704,435028,0,0
2,Payment,1658876734.066761,125343,0,0
2,Payment,1658876734.192133,93690,0,0
2,Payment,1658876734.285854,135435,0,0
1,NewOrder,1658876734.421321,353953,0,0
2,Payment,1658876734.775305,93864,0,0
1,NewOrder,1658876734.869212,448441,0,0
5,StockLevel,1658876735.317684,31735,0,0
1,NewOrder,1658876735.349445,353165,0,0
2,Payment,1658876735.702642,114866,0,0
2,Payment,1658876735.817536,104428,0,0
2,Payment,1658876735.921996,93462,0,0
2,Payment,1658876736.015489,115480,0,0
1,NewOrder,1658876736.130999,259688,0,0
2,Payment,1658876736.390726,93882,0,0
1,NewOrder,1658876736.484667,364414,0,0
1,NewOrder,1658876736.849110,381776,0,0
2,Payment,1658876737.230914,108240,0,0
2,Payment,1658876737.339183,135383,0,0
2,Payment,1658876737.474594,104176,0,0
2,Payment,1658876737.578799,104192,0,0
2,Payment,1658876737.683020,135461,0,0
4,Delivery,1658876737.818508,771432,0,0
1,NewOrder,1658876738.589966,395408,0,0
2,Payment,1658876738.985409,95529,0,0
1,NewOrder,1658876739.080965,467259,0,0
1,NewOrder,1658876739.548254,468943,0,0
1,NewOrder,1658876740.017226,312421,0,0
1,NewOrder,1658876740.329675,260465,0,0
2,Payment,1658876740.590168,93830,0,0
1,NewOrder,1658876740.684027,374966,0,0
2,Payment,1658876741.059021,115073,0,0
2,Payment,1658876741.174121,103976,0,0
1,NewOrder,1658876741.278125,249831,0,0
5,StockLevel,1658876741.527985,31340,0,0
1,NewOrder,1658876741.559348,270822,0,0
2,Payment,1658876741.830200,104391,0,0
2,Payment,1658876741.934617,104093,0,0
1,NewOrder,1658876742.038739,322965,0,0
2,Payment,1658876742.361732,93921,0,0
2,Payment,1658876742.455681,104903,0,0
1,NewOrder,1658876742.560612,415662,0,0
1,NewOrder,1658876742.976302,312596,0,0
1,NewOrder,1658876743.289008,378595,0,0
1,NewOrder,1658876743.667633,256883,0,0
2,Payment,1658876743.924547,104496,0,0
2,Payment,1658876744.029072,125776,0,0
2,Payment,1658876744.154874,103229,0,0
1,NewOrder,1658876744.258132,218562,0,0
1,NewOrder,1658876744.476723,322990,0,0
3,OrderStatus,1658876744.799742,35926,0,0
1,NewOrder,1658876744.835687,256022,0,0
2,Payment,1658876745.091737,104180,0,0
2,Payment,1658876745.195948,104077,0,0
1,NewOrder,1658876745.300056,322779,0,0
2,Payment,1658876745.622864,104660,0,0
2,Payment,1658876745.727553,114613,0,0
2,Payment,1658876745.842196,93628,0,0
2,Payment,1658876745.935852,114649,0,0
2,Payment,1658876746.050531,93598,0,0
5,StockLevel,1658876746.144157,30699,0,0
1,NewOrder,1658876746.174879,458769,0,0
5,StockLevel,1658876746.633678,30464,0,0
