Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
4,UpdateRecord,1655028116.762217,10358,0,0
5,DeleteRecord,1655028116.772893,1120,0,0
3,ScanRecord,1655028116.774025,1120,0,0
4,UpdateRecord,1655028116.775158,7841,0,0
1,ReadRecord,1655028116.783011,1131,0,0
4,UpdateRecord,1655028116.784155,9262,0,0
2,InsertRecord,1655028116.793429,10397,0,0
5,DeleteRecord,1655028116.803839,1033,0,0
2,InsertRecord,1655028116.804884,9351,0,0
3,ScanRecord,1655028116.814247,1077,0,0
3,ScanRecord,1655028116.815337,1069,0,0
4,UpdateRecord,1655028116.816417,1097,0,0
2,InsertRecord,1655028116.817526,7151,0,0
1,ReadRecord,1655028116.824690,1093,0,0
2,InsertRecord,1655028116.825795,9328,0,0
3,ScanRecord,1655028116.835136,1164,0,0
2,InsertRecord,1655028116.836313,9238,0,0
2,InsertRecord,1655028116.845563,10397,0,0
5,DeleteRecord,1655028116.855972,10408,0,0
2,InsertRecord,1655028116.866393,10395,0,0
1,ReadRecord,1655028116.876800,1121,0,0
2,InsertRecord,1655028116.877934,9282,0,0
2,InsertRecord,1655028116.887229,10399,0,0
5,DeleteRecord,1655028116.897640,10403,0,0
2,InsertRecord,1655028116.908056,10460,0,0
3,ScanRecord,1655028116.918529,3445,0,0
2,InsertRecord,1655028116.921986,24585,0,0
1,ReadRecord,1655028116.946583,1175,0,0
4,UpdateRecord,1655028116.947771,1067,0,0
2,InsertRecord,1655028116.948850,21780,0,0
3,ScanRecord,1655028116.970646,3405,0,0
4,UpdateRecord,1655028116.974063,1380,0,0
1,ReadRecord,1655028116.975456,1061,0,0
2,InsertRecord,1655028116.976530,4487,0,0
4,UpdateRecord,1655028116.981030,1131,0,0
1,ReadRecord,1655028116.982173,992,0,0
3,ScanRecord,1655028116.983177,2231,0,0
3,ScanRecord,1655028116.985421,1240,0,0
5,DeleteRecord,1655028116.986673,937,0,0
3,ScanRecord,1655028116.987626,3851,0,0
1,ReadRecord,1655028116.991489,1609,0,0
2,InsertRecord,1655028116.993109,8735,0,0
1,ReadRecord,1655028117.001856,1002,0,0
4,UpdateRecord,1655028117.002871,1051,0,0
1,ReadRecord,1655028117.003934,936,0,0
1,ReadRecord,1655028117.004882,975,0,0
3,ScanRecord,1655028117.005870,1932,0,0
3,ScanRecord,1655028117.007814,4805,0,0
3,ScanRecord,1655028117.012631,1563,0,0
4,UpdateRecord,1655028117.014207,8495,0,0
1,ReadRecord,1655028117.022715,1073,0,0
4,UpdateRecord,1655028117.023800,1069,0,0
4,UpdateRecord,1655028117.024882,1115,0,0
5,DeleteRecord,1655028117.026010,7112,0,0
1,ReadRecord,1655028117.033134,1122,0,0
4,UpdateRecord,1655028117.034269,9250,0,0
2,InsertRecord,1655028117.043531,10451,0,0
2,InsertRecord,1655028117.053995,10417,0,0
2,InsertRecord,1655028117.064424,10405,0,0
4,UpdateRecord,1655028117.074847,10391,0,0
4,UpdateRecord,1655028117.085250,10404,0,0
1,ReadRecord,1655028117.095666,1132,0,0
2,InsertRecord,1655028117.096819,9264,0,0
3,ScanRecord,1655028117.106096,3119,0,0
4,UpdateRecord,1655028117.109227,7257,0,0
2,InsertRecord,1655028117.116502,10431,0,0
3,ScanRecord,1655028117.126946,2848,0,0
2,InsertRecord,1655028117.129806,7553,0,0
5,DeleteRecord,1655028117.137371,10401,0,0
4,UpdateRecord,1655028117.147785,1054,0,0
1,ReadRecord,1655028117.148851,1085,0,0
2,InsertRecord,1655028117.149949,8236,0,0
2,InsertRecord,1655028117.158197,10413,0,0
5,DeleteRecord,1655028117.168623,10400,0,0
2,InsertRecord,1655028117.179035,10408,0,0
