Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1658895855.195948,93758,0,0
2,Payment,1658895855.290091,103777,0,0
1,NewOrder,1658895855.393901,414255,0,0
1,NewOrder,1658895855.808190,398113,0,0
3,OrderStatus,1658895856.206340,37735,0,0
1,NewOrder,1658895856.244098,264430,0,0
2,Payment,1658895856.508563,136862,0,0
2,Payment,1658895856.645459,134295,0,0
1,NewOrder,1658895856.779788,395444,0,0
1,NewOrder,1658895857.175264,406408,0,0
2,Payment,1658895857.581708,114823,0,0
1,NewOrder,1658895857.696569,426965,0,0
1,NewOrder,1658895858.123575,501525,0,0
5,StockLevel,1658895858.625136,30563,0,0
2,Payment,1658895858.655725,134844,0,0
2,Payment,1658895858.790603,104290,0,0
2,Payment,1658895858.894927,83179,0,0
2,Payment,1658895858.978141,125835,0,0
4,Delivery,1658895859.104010,729857,0,0
1,NewOrder,1658895859.833901,427113,0,0
2,Payment,1658895860.261050,94014,0,0
1,NewOrder,1658895860.355100,468656,0,0
1,NewOrder,1658895860.823793,406405,0,0
3,OrderStatus,1658895861.230234,35379,0,0
1,NewOrder,1658895861.265636,308352,0,0
2,Payment,1658895861.574024,104463,0,0
1,NewOrder,1658895861.678522,416676,0,0
2,Payment,1658895862.095235,93915,0,0
2,Payment,1658895862.189185,104045,0,0
2,Payment,1658895862.293271,104216,0,0
1,NewOrder,1658895862.397523,333276,0,0
1,NewOrder,1658895862.730835,239353,0,0
1,NewOrder,1658895862.970224,302438,0,0
1,NewOrder,1658895863.272697,500047,0,0
1,NewOrder,1658895863.772780,406102,0,0
2,Payment,1658895864.178916,135916,0,0
1,NewOrder,1658895864.314868,249664,0,0
1,NewOrder,1658895864.564569,448080,0,0
1,NewOrder,1658895865.012696,270724,0,0
2,Payment,1658895865.283454,146204,0,0
2,Payment,1658895865.429691,93847,0,0
1,NewOrder,1658895865.523573,353662,0,0
1,NewOrder,1658895865.877270,416690,0,0
4,Delivery,1658895866.293996,667611,0,0
2,Payment,1658895866.961641,93823,0,0
2,Payment,1658895867.055501,83206,0,0
1,NewOrder,1658895867.138747,343808,0,0
1,NewOrder,1658895867.482591,270954,0,0
2,Payment,1658895867.753580,104558,0,0
1,NewOrder,1658895867.858174,281149,0,0
2,Payment,1658895868.139358,125155,0,0
2,Payment,1658895868.264559,104131,0,0
1,NewOrder,1658895868.368727,239322,0,0
1,NewOrder,1658895868.608085,260507,0,0
1,NewOrder,1658895868.868628,229028,0,0
1,NewOrder,1658895869.097691,375177,0,0
2,Payment,1658895869.472904,94117,0,0
2,Payment,1658895869.567055,114558,0,0
2,Payment,1658895869.681648,135393,0,0
2,Payment,1658895869.817075,114632,0,0
