Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
3,ScanRecord,1654988652.730623,594,0,0
1,ReadRecord,1654988652.731926,532,0,0
3,ScanRecord,1654988652.732469,590,0,0
5,DeleteRecord,1654988652.733069,466,0,0
4,UpdateRecord,1654988652.733545,3077,0,0
3,ScanRecord,1654988652.736633,2418,0,0
1,ReadRecord,1654988652.739063,534,0,0
1,ReadRecord,1654988652.739607,488,0,0
3,ScanRecord,1654988652.740104,609,0,0
5,DeleteRecord,1654988652.740723,6358,0,0
1,ReadRecord,1654988652.747093,665,0,0
2,InsertRecord,1654988652.747770,9756,0,0
5,DeleteRecord,1654988652.757538,791,0,0
2,InsertRecord,1654988652.758342,9640,0,0
2,InsertRecord,1654988652.767994,10480,0,0
3,ScanRecord,1654988652.778487,3797,0,0
2,InsertRecord,1654988652.782296,6587,0,0
2,InsertRecord,1654988652.788895,10408,0,0
3,ScanRecord,1654988652.799315,1213,0,0
4,UpdateRecord,1654988652.800540,9199,0,0
1,ReadRecord,1654988652.809752,769,0,0
3,ScanRecord,1654988652.810533,2233,0,0
3,ScanRecord,1654988652.812779,9941,0,0
2,InsertRecord,1654988652.822734,7814,0,0
1,ReadRecord,1654988652.830560,711,0,0
5,DeleteRecord,1654988652.831284,579,0,0
3,ScanRecord,1654988652.831875,1654,0,0
5,DeleteRecord,1654988652.833542,648,0,0
5,DeleteRecord,1654988652.834202,6683,0,0
5,DeleteRecord,1654988652.840897,623,0,0
1,ReadRecord,1654988652.841533,667,0,0
1,ReadRecord,1654988652.842211,617,0,0
3,ScanRecord,1654988652.842840,723,0,0
3,ScanRecord,1654988652.843576,727,0,0
4,UpdateRecord,1654988652.844315,7071,0,0
1,ReadRecord,1654988652.851398,683,0,0
3,ScanRecord,1654988652.852094,2821,0,0
3,ScanRecord,1654988652.854927,3672,0,0
3,ScanRecord,1654988652.858611,3986,0,0
1,ReadRecord,1654988652.862609,604,0,0
3,ScanRecord,1654988652.863225,899,0,0
3,ScanRecord,1654988652.864137,5658,0,0
2,InsertRecord,1654988652.869807,12832,0,0
1,ReadRecord,1654988652.882651,787,0,0
2,InsertRecord,1654988652.883450,9580,0,0
3,ScanRecord,1654988652.893043,816,0,0
4,UpdateRecord,1654988652.893871,9624,0,0
1,ReadRecord,1654988652.903507,740,0,0
3,ScanRecord,1654988652.904257,728,0,0
2,InsertRecord,1654988652.904995,8938,0,0
