Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1658934612.757055,877179,0,0
3,OrderStatus,1658934613.634623,2410491,0,0
1,NewOrder,1658934616.045147,28065752,0,0
2,Payment,1658934644.110934,1325777,0,0
2,Payment,1658934645.436748,1323315,0,0
1,NewOrder,1658934646.760100,18470964,0,0
1,NewOrder,1658934665.231099,17859670,0,0
1,NewOrder,1658934683.090805,33093497,0,0
5,StockLevel,1658934716.184338,4371018,0,0
2,Payment,1658934720.555394,995219,0,0
2,Payment,1658934721.550650,605300,0,0
2,Payment,1658934722.155988,1323537,0,0
1,NewOrder,1658934723.479563,38624298,0,0
4,Delivery,1658934762.103897,30809258,0,0
1,NewOrder,1658934792.913210,23227118,0,0
1,NewOrder,1658934816.140365,25644259,0,0
2,Payment,1658934841.784660,1409051,0,0
1,NewOrder,1658934843.193748,33266902,0,0
1,NewOrder,1658934876.460687,23226102,0,0
1,NewOrder,1658934899.686824,18432332,0,0
1,NewOrder,1658934918.119192,30572372,0,0
2,Payment,1658934948.691601,584483,0,0
1,NewOrder,1658934949.276121,33122872,0,0
1,NewOrder,1658934982.399180,17963995,0,0
4,Delivery,1658935000.363212,30554890,0,0
2,Payment,1658935030.918139,1424872,0,0
1,NewOrder,1658935032.343046,15940802,0,0
1,NewOrder,1658935048.283884,15931387,0,0
2,Payment,1658935064.215322,441044,0,0
1,NewOrder,1658935064.656402,20826628,0,0
2,Payment,1658935085.483065,1377302,0,0
2,Payment,1658935086.860429,1448513,0,0
1,NewOrder,1658935088.308978,18107013,0,0
1,NewOrder,1658935106.416025,22904389,0,0
2,Payment,1658935129.320449,414204,0,0
2,Payment,1658935129.734716,1316644,0,0
2,Payment,1658935131.051396,1311894,0,0
2,Payment,1658935132.363354,511852,0,0
2,Payment,1658935132.875243,1302158,0,0
2,Payment,1658935134.177446,728997,0,0
2,Payment,1658935134.906480,781201,0,0
2,Payment,1658935135.687717,1293385,0,0
1,NewOrder,1658935136.981138,13137565,0,0
2,Payment,1658935150.118738,566499,0,0
1,NewOrder,1658935150.685274,38476056,0,0
2,Payment,1658935189.161366,501374,0,0
1,NewOrder,1658935189.662774,20744825,0,0
1,NewOrder,1658935210.407634,17974339,0,0
2,Payment,1658935228.382009,1292825,0,0
1,NewOrder,1658935229.674871,38751839,0,0
4,Delivery,1658935268.426745,30828023,0,0
1,NewOrder,1658935299.254915,21249149,0,0
1,NewOrder,1658935320.504099,20778168,0,0
1,NewOrder,1658935341.282301,28579869,0,0
2,Payment,1658935369.862200,1282914,0,0
1,NewOrder,1658935371.145149,20890232,0,0
2,Payment,1658935392.035415,1283895,0,0
1,NewOrder,1658935393.319346,23629442,0,0
1,NewOrder,1658935416.948821,36208528,0,0
2,Payment,1658935453.157381,824585,0,0
1,NewOrder,1658935453.982001,35499138,0,0
2,Payment,1658935489.481174,390980,0,0
1,NewOrder,1658935489.872189,22887376,0,0
2,Payment,1658935512.759599,896860,0,0
1,NewOrder,1658935513.656494,17868403,0,0
2,Payment,1658935531.524932,552712,0,0
1,NewOrder,1658935532.077683,33374706,0,0
1,NewOrder,1658935565.452422,20590127,0,0
2,Payment,1658935586.042584,1272166,0,0
2,Payment,1658935587.314790,1835513,0,0
2,Payment,1658935589.150340,500214,0,0
2,Payment,1658935589.650590,1010085,0,0
1,NewOrder,1658935590.660711,26078664,0,0
1,NewOrder,1658935616.739410,35636667,0,0
2,Payment,1658935652.376112,1313950,0,0
2,Payment,1658935653.690104,1323578,0,0
2,Payment,1658935655.013717,424836,0,0
1,NewOrder,1658935655.438589,18266522,0,0
1,NewOrder,1658935673.705155,20942759,0,0
1,NewOrder,1658935694.647948,37948751,0,0
2,Payment,1658935732.596735,980003,0,0
2,Payment,1658935733.576774,584406,0,0
1,NewOrder,1658935734.161216,25318868,0,0
3,OrderStatus,1658935759.480118,2871023,0,0
3,OrderStatus,1658935762.351173,2987741,0,0
3,OrderStatus,1658935765.338946,3206641,0,0
2,Payment,1658935768.545619,708860,0,0
2,Payment,1658935769.254515,1291106,0,0
1,NewOrder,1658935770.545749,30926302,0,0
