Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
5,DeleteRecord,1654982151.360598,1071,0,0
5,DeleteRecord,1654982151.362109,860,0,0
1,ReadRecord,1654982151.362982,1006,0,0
2,InsertRecord,1654982151.364000,6933,0,0
1,ReadRecord,1654982151.370945,1050,0,0
1,ReadRecord,1654982151.372007,992,0,0
2,InsertRecord,1654982151.373012,8344,0,0
4,UpdateRecord,1654982151.381368,1095,0,0
1,ReadRecord,1654982151.382476,1080,0,0
1,ReadRecord,1654982151.383568,1084,0,0
1,ReadRecord,1654982151.384664,986,0,0
2,InsertRecord,1654982151.385663,6111,0,0
3,ScanRecord,1654982151.391786,4119,0,0
4,UpdateRecord,1654982151.395917,962,0,0
3,ScanRecord,1654982151.396888,974,0,0
4,UpdateRecord,1654982151.397872,4287,0,0
4,UpdateRecord,1654982151.402172,10468,0,0
4,UpdateRecord,1654982151.412652,10405,0,0
4,UpdateRecord,1654982151.423070,10408,0,0
5,DeleteRecord,1654982151.433490,10408,0,0
1,ReadRecord,1654982151.443910,1104,0,0
3,ScanRecord,1654982151.445026,1132,0,0
5,DeleteRecord,1654982151.446170,792,0,0
3,ScanRecord,1654982151.446975,3831,0,0
4,UpdateRecord,1654982151.450818,3497,0,0
5,DeleteRecord,1654982151.454328,864,0,0
1,ReadRecord,1654982151.455204,1111,0,0
3,ScanRecord,1654982151.456335,1180,0,0
5,DeleteRecord,1654982151.457527,867,0,0
3,ScanRecord,1654982151.458406,4545,0,0
3,ScanRecord,1654982151.462964,851,0,0
2,InsertRecord,1654982151.463827,11324,0,0
4,UpdateRecord,1654982151.475183,10423,0,0
4,UpdateRecord,1654982151.485618,1109,0,0
3,ScanRecord,1654982151.486739,1406,0,0
4,UpdateRecord,1654982151.488158,7870,0,0
5,DeleteRecord,1654982151.496040,10391,0,0
4,UpdateRecord,1654982151.506444,10414,0,0
4,UpdateRecord,1654982151.516870,10416,0,0
4,UpdateRecord,1654982151.527298,1159,0,0
4,UpdateRecord,1654982151.528469,9239,0,0
2,InsertRecord,1654982151.537720,10387,0,0
3,ScanRecord,1654982151.548120,1128,0,0
1,ReadRecord,1654982151.549260,995,0,0
2,InsertRecord,1654982151.550267,8186,0,0
2,InsertRecord,1654982151.558465,10522,0,0
1,ReadRecord,1654982151.568999,1115,0,0
5,DeleteRecord,1654982151.570126,9287,0,0
2,InsertRecord,1654982151.579425,10393,0,0
4,UpdateRecord,1654982151.589831,1060,0,0
4,UpdateRecord,1654982151.590903,1104,0,0
3,ScanRecord,1654982151.592020,5950,0,0
3,ScanRecord,1654982151.597982,810,0,0
1,ReadRecord,1654982151.598801,796,0,0
1,ReadRecord,1654982151.599610,918,0,0
5,DeleteRecord,1654982151.600540,10044,0,0
3,ScanRecord,1654982151.610596,1907,0,0
3,ScanRecord,1654982151.612515,1136,0,0
2,InsertRecord,1654982151.613664,7401,0,0
5,DeleteRecord,1654982151.621077,1083,0,0
1,ReadRecord,1654982151.622172,981,0,0
5,DeleteRecord,1654982151.623184,8303,0,0
4,UpdateRecord,1654982151.631514,10385,0,0
5,DeleteRecord,1654982151.641911,1123,0,0
1,ReadRecord,1654982151.643046,1130,0,0
5,DeleteRecord,1654982151.644193,905,0,0
1,ReadRecord,1654982151.645110,937,0,0
2,InsertRecord,1654982151.646060,6250,0,0
1,ReadRecord,1654982151.652323,1113,0,0
5,DeleteRecord,1654982151.653448,1073,0,0
1,ReadRecord,1654982151.654533,910,0,0
4,UpdateRecord,1654982151.655456,7270,0,0
4,UpdateRecord,1654982151.662737,1177,0,0
5,DeleteRecord,1654982151.663927,1083,0,0
5,DeleteRecord,1654982151.665022,843,0,0
5,DeleteRecord,1654982151.665877,7275,0,0
4,UpdateRecord,1654982151.673164,10408,0,0
5,DeleteRecord,1654982151.683585,10450,0,0
4,UpdateRecord,1654982151.694047,1061,0,0
2,InsertRecord,1654982151.695120,9317,0,0
1,ReadRecord,1654982151.704449,1100,0,0
2,InsertRecord,1654982151.705562,9295,0,0
2,InsertRecord,1654982151.714869,10416,0,0
1,ReadRecord,1654982151.725298,1102,0,0
3,ScanRecord,1654982151.726411,5228,0,0
2,InsertRecord,1654982151.731652,4035,0,0
1,ReadRecord,1654982151.735699,1087,0,0
3,ScanRecord,1654982151.736799,1956,0,0
5,DeleteRecord,1654982151.738767,930,0,0
1,ReadRecord,1654982151.739709,1034,0,0
1,ReadRecord,1654982151.740755,936,0,0
2,InsertRecord,1654982151.741703,4332,0,0
5,DeleteRecord,1654982151.746047,10476,0,0
1,ReadRecord,1654982151.756535,1114,0,0
3,ScanRecord,1654982151.757662,1106,0,0
1,ReadRecord,1654982151.758781,934,0,0
3,ScanRecord,1654982151.759728,1844,0,0
1,ReadRecord,1654982151.761584,934,0,0
5,DeleteRecord,1654982151.762530,709,0,0
4,UpdateRecord,1654982151.763250,1146,0,0
1,ReadRecord,1654982151.764408,927,0,0
5,DeleteRecord,1654982151.765348,853,0,0
2,InsertRecord,1654982151.766213,11146,0,0
3,ScanRecord,1654982151.777371,3045,0,0
1,ReadRecord,1654982151.780428,729,0,0
2,InsertRecord,1654982151.781167,6646,0,0
5,DeleteRecord,1654982151.787825,10418,0,0
2,InsertRecord,1654982151.798255,10399,0,0
4,UpdateRecord,1654982151.808667,1095,0,0
5,DeleteRecord,1654982151.809774,9297,0,0
5,DeleteRecord,1654982151.819084,10390,0,0
2,InsertRecord,1654982151.829486,10420,0,0
4,UpdateRecord,1654982151.839919,10395,0,0
1,ReadRecord,1654982151.850326,940,0,0
5,DeleteRecord,1654982151.851279,1081,0,0
4,UpdateRecord,1654982151.852372,1125,0,0
2,InsertRecord,1654982151.853509,7228,0,0
1,ReadRecord,1654982151.860749,1058,0,0
3,ScanRecord,1654982151.861819,1058,0,0
5,DeleteRecord,1654982151.862889,971,0,0
4,UpdateRecord,1654982151.863873,1082,0,0
4,UpdateRecord,1654982151.864968,785,0,0
2,InsertRecord,1654982151.865765,5388,0,0
2,InsertRecord,1654982151.871186,10391,0,0
1,ReadRecord,1654982151.881589,1058,0,0
4,UpdateRecord,1654982151.882659,9451,0,0
1,ReadRecord,1654982151.892123,1156,0,0
3,ScanRecord,1654982151.893291,1369,0,0
1,ReadRecord,1654982151.894728,978,0,0
3,ScanRecord,1654982151.895719,1400,0,0
1,ReadRecord,1654982151.897131,961,0,0
1,ReadRecord,1654982151.898104,804,0,0
1,ReadRecord,1654982151.898920,846,0,0
1,ReadRecord,1654982151.899778,1052,0,0
4,UpdateRecord,1654982151.900842,127038,0,0
5,DeleteRecord,1654982152.027893,30905,0,0
5,DeleteRecord,1654982152.058825,31114,0,0
4,UpdateRecord,1654982152.089963,1113,0,0
3,ScanRecord,1654982152.091089,882,0,0
1,ReadRecord,1654982152.091983,886,0,0
5,DeleteRecord,1654982152.092878,929,0,0
1,ReadRecord,1654982152.093816,726,0,0
1,ReadRecord,1654982152.094551,826,0,0
3,ScanRecord,1654982152.095389,1146,0,0
3,ScanRecord,1654982152.096547,810,0,0
3,ScanRecord,1654982152.097367,709,0,0
4,UpdateRecord,1654982152.098084,785,0,0
3,ScanRecord,1654982152.098877,1030,0,0
1,ReadRecord,1654982152.099918,791,0,0
3,ScanRecord,1654982152.100726,883,0,0
3,ScanRecord,1654982152.101618,4081,0,0
2,InsertRecord,1654982152.105714,5056,0,0
2,InsertRecord,1654982152.110783,10404,0,0
4,UpdateRecord,1654982152.121198,1216,0,0
3,ScanRecord,1654982152.122427,1016,0,0
1,ReadRecord,1654982152.123453,876,0,0
4,UpdateRecord,1654982152.124342,7177,0,0
4,UpdateRecord,1654982152.131532,1059,0,0
5,DeleteRecord,1654982152.132603,820,0,0
5,DeleteRecord,1654982152.133435,794,0,0
3,ScanRecord,1654982152.134242,843,0,0
2,InsertRecord,1654982152.135097,6923,0,0
3,ScanRecord,1654982152.142033,997,0,0
5,DeleteRecord,1654982152.143042,9392,0,0
1,ReadRecord,1654982152.152447,1072,0,0
5,DeleteRecord,1654982152.153531,963,0,0
2,InsertRecord,1654982152.154506,8297,0,0
1,ReadRecord,1654982152.162816,892,0,0
1,ReadRecord,1654982152.163718,747,0,0
1,ReadRecord,1654982152.164478,641,0,0
2,InsertRecord,1654982152.165129,60549,0,0
2,InsertRecord,1654982152.225691,62448,0,0
5,DeleteRecord,1654982152.288152,1138,0,0
3,ScanRecord,1654982152.289302,1211,0,0
1,ReadRecord,1654982152.290525,924,0,0
1,ReadRecord,1654982152.291462,1022,0,0
3,ScanRecord,1654982152.292496,8592,0,0
3,ScanRecord,1654982152.301100,1090,0,0
3,ScanRecord,1654982152.302200,1125,0,0
5,DeleteRecord,1654982152.303338,908,0,0
5,DeleteRecord,1654982152.304258,4503,0,0
4,UpdateRecord,1654982152.308774,10414,0,0
5,DeleteRecord,1654982152.319201,1140,0,0
4,UpdateRecord,1654982152.320353,9251,0,0
3,ScanRecord,1654982152.329617,1197,0,0
1,ReadRecord,1654982152.330826,1025,0,0
2,InsertRecord,1654982152.331863,8112,0,0
4,UpdateRecord,1654982152.339988,987,0,0
1,ReadRecord,1654982152.340987,935,0,0
1,ReadRecord,1654982152.341934,918,0,0
3,ScanRecord,1654982152.342891,998,0,0
1,ReadRecord,1654982152.343901,875,0,0
1,ReadRecord,1654982152.344788,850,0,0
2,InsertRecord,1654982152.345667,4724,0,0
