Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1658870425.374886,94018,0,0
1,NewOrder,1658870425.469217,312155,0,0
1,NewOrder,1658870425.781407,250035,0,0
2,Payment,1658870426.031476,115855,0,0
1,NewOrder,1658870426.147364,495857,0,0
2,Payment,1658870426.643257,142264,0,0
5,StockLevel,1658870426.785558,32135,0,0
2,Payment,1658870426.817718,110036,0,0
2,Payment,1658870426.927804,93962,0,0
1,NewOrder,1658870427.021802,395917,0,0
1,NewOrder,1658870427.417889,416261,0,0
1,NewOrder,1658870427.834188,427494,0,0
2,Payment,1658870428.261720,104205,0,0
2,Payment,1658870428.365959,93738,0,0
1,NewOrder,1658870428.459732,229070,0,0
2,Payment,1658870428.688839,116559,0,0
1,NewOrder,1658870428.805436,456710,0,0
1,NewOrder,1658870429.262200,458340,0,0
2,Payment,1658870429.720583,104752,0,0
1,NewOrder,1658870429.825374,426899,0,0
2,Payment,1658870430.252327,94080,0,0
3,OrderStatus,1658870430.346461,37549,0,0
2,Payment,1658870430.384041,109135,0,0
2,Payment,1658870430.493214,125124,0,0
2,Payment,1658870430.618370,93592,0,0
3,OrderStatus,1658870430.711990,30572,0,0
1,NewOrder,1658870430.742586,333843,0,0
1,NewOrder,1658870431.076466,291613,0,0
1,NewOrder,1658870431.368116,229187,0,0
2,Payment,1658870431.597347,93890,0,0
1,NewOrder,1658870431.691276,378011,0,0
2,Payment,1658870432.069324,122316,0,0
2,Payment,1658870432.191675,93818,0,0
5,StockLevel,1658870432.285531,30447,0,0
1,NewOrder,1658870432.316006,469281,0,0
4,Delivery,1658870432.785324,775220,0,0
1,NewOrder,1658870433.560580,475453,0,0
1,NewOrder,1658870434.036069,427236,0,0
2,Payment,1658870434.463355,104550,0,0
2,Payment,1658870434.567944,114385,0,0
2,Payment,1658870434.682356,93779,0,0
2,Payment,1658870434.776168,117099,0,0
2,Payment,1658870434.893304,101625,0,0
2,Payment,1658870434.994969,104136,0,0
2,Payment,1658870435.099140,114635,0,0
1,NewOrder,1658870435.213811,385002,0,0
1,NewOrder,1658870435.598857,270910,0,0
2,Payment,1658870435.869811,115028,0,0
2,Payment,1658870435.984871,104272,0,0
1,NewOrder,1658870436.089181,341116,0,0
4,Delivery,1658870436.430334,711743,0,0
2,Payment,1658870437.142107,106451,0,0
2,Payment,1658870437.248595,145359,0,0
1,NewOrder,1658870437.393991,373327,0,0
1,NewOrder,1658870437.767355,364792,0,0
1,NewOrder,1658870438.132187,365011,0,0
1,NewOrder,1658870438.497235,291639,0,0
2,Payment,1658870438.788912,93881,0,0
1,NewOrder,1658870438.882833,510697,0,0
2,Payment,1658870439.393576,93744,0,0
1,NewOrder,1658870439.487352,322771,0,0
1,NewOrder,1658870439.810160,302273,0,0
1,NewOrder,1658870440.112478,291629,0,0
2,Payment,1658870440.404148,93740,0,0
1,NewOrder,1658870440.497921,291900,0,0
1,NewOrder,1658870440.789843,364525,0,0
2,Payment,1658870441.154405,114949,0,0
2,Payment,1658870441.269391,103910,0,0
2,Payment,1658870441.373339,125200,0,0
2,Payment,1658870441.498577,93478,0,0
1,NewOrder,1658870441.592090,395773,0,0
1,NewOrder,1658870441.987901,322696,0,0
1,NewOrder,1658870442.310638,263409,0,0
2,Payment,1658870442.574085,101425,0,0
1,NewOrder,1658870442.675548,286513,0,0
1,NewOrder,1658870442.962099,432186,0,0
1,NewOrder,1658870443.394320,229432,0,0
1,NewOrder,1658870443.623798,374881,0,0
1,NewOrder,1658870443.998715,250264,0,0
1,NewOrder,1658870444.249015,396116,0,0
4,Delivery,1658870444.645167,719847,0,0
1,NewOrder,1658870445.365047,260005,0,0
1,NewOrder,1658870445.625090,448144,0,0
2,Payment,1658870446.073276,83284,0,0
2,Payment,1658870446.156597,104414,0,0
2,Payment,1658870446.261048,104008,0,0
3,OrderStatus,1658870446.365093,35043,0,0
1,NewOrder,1658870446.400160,329383,0,0
2,Payment,1658870446.729581,115184,0,0
1,NewOrder,1658870446.844800,301798,0,0
2,Payment,1658870447.146635,104439,0,0
1,NewOrder,1658870447.251112,312201,0,0
1,NewOrder,1658870447.563351,426955,0,0
1,NewOrder,1658870447.990344,459430,0,0
2,Payment,1658870448.449812,93489,0,0
2,Payment,1658870448.543337,114652,0,0
2,Payment,1658870448.658160,104125,0,0
2,Payment,1658870448.762317,104280,0,0
5,StockLevel,1658870448.866627,29450,0,0
1,NewOrder,1658870448.896101,324539,0,0
2,Payment,1658870449.220670,93942,0,0
1,NewOrder,1658870449.314644,520975,0,0
1,NewOrder,1658870449.835651,354273,0,0
2,Payment,1658870450.189955,104438,0,0
1,NewOrder,1658870450.294425,478982,0,0
1,NewOrder,1658870450.773439,417180,0,0
2,Payment,1658870451.190650,103799,0,0
