Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1658943880.297988,13723424,0,0
2,Payment,1658943894.021661,1130053,0,0
1,NewOrder,1658943895.151748,18346212,0,0
1,NewOrder,1658943913.497992,38615544,0,0
2,Payment,1658943952.113571,2098844,0,0
2,Payment,1658943954.212450,1116322,0,0
1,NewOrder,1658943955.328805,18562374,0,0
2,Payment,1658943973.891213,2037677,0,0
1,NewOrder,1658943975.928926,18385849,0,0
2,Payment,1658943994.314810,2165936,0,0
1,NewOrder,1658943996.480780,15757257,0,0
1,NewOrder,1658944012.238071,39199704,0,0
1,NewOrder,1658944051.437809,31531654,0,0
2,Payment,1658944082.969496,1495642,0,0
3,OrderStatus,1658944084.465173,2649822,0,0
5,StockLevel,1658944087.115025,4887288,0,0
2,Payment,1658944092.002345,2275391,0,0
1,NewOrder,1658944094.277770,13377933,0,0
1,NewOrder,1658944107.655737,15879015,0,0
1,NewOrder,1658944123.534833,18235006,0,0
4,Delivery,1658944141.769871,45473073,0,0
2,Payment,1658944187.242979,2048543,0,0
1,NewOrder,1658944189.291556,36328762,0,0
2,Payment,1658944225.620349,2045799,0,0
1,NewOrder,1658944227.666181,13553390,0,0
1,NewOrder,1658944241.219603,26279398,0,0
1,NewOrder,1658944267.499085,28872912,0,0
2,Payment,1658944296.372032,2260229,0,0
1,NewOrder,1658944298.632295,39012913,0,0
2,Payment,1658944337.645258,1183002,0,0
3,OrderStatus,1658944338.828305,3588248,0,0
2,Payment,1658944342.416584,2308935,0,0
2,Payment,1658944344.725553,2063594,0,0
2,Payment,1658944346.789182,2309305,0,0
1,NewOrder,1658944349.098527,39157400,0,0
2,Payment,1658944388.255971,2161805,0,0
2,Payment,1658944390.417810,1386084,0,0
1,NewOrder,1658944391.803929,39193808,0,0
1,NewOrder,1658944430.997769,38912515,0,0
2,Payment,1658944469.910332,1709482,0,0
2,Payment,1658944471.619849,1062909,0,0
5,StockLevel,1658944472.682792,4752213,0,0
1,NewOrder,1658944477.435038,23575437,0,0
1,NewOrder,1658944501.010508,28446960,0,0
2,Payment,1658944529.457511,2276200,0,0
2,Payment,1658944531.733746,1635415,0,0
2,Payment,1658944533.369196,2162128,0,0
2,Payment,1658944535.531358,2296446,0,0
2,Payment,1658944537.827838,2075447,0,0
4,Delivery,1658944539.903319,45482003,0,0
1,NewOrder,1658944585.385356,28713910,0,0
2,Payment,1658944614.099330,2983843,0,0
2,Payment,1658944617.083206,2323603,0,0
2,Payment,1658944619.406843,2539226,0,0
4,Delivery,1658944621.946104,45325435,0,0
3,OrderStatus,1658944667.271582,3628631,0,0
2,Payment,1658944670.900243,1087150,0,0
1,NewOrder,1658944671.987427,33806563,0,0
1,NewOrder,1658944705.794020,28738863,0,0
1,NewOrder,1658944734.532916,15661008,0,0
2,Payment,1658944750.193957,2005300,0,0
2,Payment,1658944752.199292,2054304,0,0
2,Payment,1658944754.253629,1999861,0,0
3,OrderStatus,1658944756.253525,3517348,0,0
2,Payment,1658944759.770901,2025703,0,0
5,StockLevel,1658944761.796639,4765840,0,0
2,Payment,1658944766.562512,1652423,0,0
2,Payment,1658944768.214970,2104832,0,0
5,StockLevel,1658944770.319841,4792317,0,0
1,NewOrder,1658944775.112191,15899017,0,0
1,NewOrder,1658944791.011241,18557024,0,0
2,Payment,1658944809.568299,1748954,0,0
2,Payment,1658944811.317287,2714950,0,0
2,Payment,1658944814.032272,2036194,0,0
1,NewOrder,1658944816.068499,18238847,0,0
1,NewOrder,1658944834.307380,21287462,0,0
1,NewOrder,1658944855.594876,35948912,0,0
1,NewOrder,1658944891.543823,20816739,0,0
1,NewOrder,1658944912.360596,33804687,0,0
2,Payment,1658944946.165317,2046715,0,0
1,NewOrder,1658944948.212066,38986560,0,0
2,Payment,1658944987.198660,2027068,0,0
2,Payment,1658944989.225763,2021180,0,0
1,NewOrder,1658944991.246977,20960192,0,0
2,Payment,1658945012.207203,1317768,0,0
1,NewOrder,1658945013.525005,18636502,0,0
2,Payment,1658945032.161540,1510301,0,0
